time_step,LUT_code,pixels,percentage
40,LUT04,168039,10.01
40,LUT05,7985,0.48
41,LUT01,48175,2.87
41,LUT02,14149,0.84
41,LUT03,224091,13.35
41,LUT04,168076,10.01
41,LUT05,7808,0.47
42,LUT01,48301,2.88
42,LUT02,14215,0.85
42,LUT03,224956,13.4
42,LUT04,168289,10.03
42,LUT05,7808,0.47
43,LUT01,48384,2.88
43,LUT02,14284,0.85
43,LUT03,225121,13.41
43,LUT04,168311,10.03
43,LUT05,7812,0.47
44,LUT01,48384,2.88
44,LUT02,14270,0.85
44,LUT03,225184,13.42
44,LUT04,168300,10.03
44,LUT05,7812,0.47
45,LUT01,48384,2.88
45,LUT02,14258,0.85
45,LUT03,225252,13.42
45,LUT04,168281,10.03
45,LUT05,7812,0.47
46,LUT01,48385,2.88
46,LUT02,14244,0.85
46,LUT03,225324,13.42
46,LUT04,168257,10.02
46,LUT05,7812,0.47
47,LUT01,48385,2.88
47,LUT02,14229,0.85
47,LUT03,225404,13.43
47,LUT04,168231,10.02
47,LUT05,7812,0.47
48,LUT01,48384,2.88
48,LUT02,14215,0.85
48,LUT03,225481,13.43
48,LUT04,168212,10.02
48,LUT05,7812,0.47
49,LUT01,48384,2.88
49,LUT02,14200,0.85
49,LUT03,225545,13.44
49,LUT04,168202,10.02
49,LUT05,7812,0.47
50,LUT01,48384,2.88
50,LUT02,14186,0.85
50,LUT03,225625,13.44
50,LUT04,168188,10.02
50,LUT05,7812,0.47
51,LUT01,48384,2.88
51,LUT02,14172,0.84
51,LUT03,225657,13.44
51,LUT04,168178,10.02
51,LUT05,7812,0.47
52,LUT01,48383,2.88
52,LUT02,14157,0.84
52,LUT03,225694,13.45
52,LUT04,168172,10.02
52,LUT05,7812,0.47
53,LUT01,48383,2.88
53,LUT02,14143,0.84
53,LUT03,225737,13.45
53,LUT04,168160,10.02
53,LUT05,7812,0.47
54,LUT01,48383,2.88
54,LUT02,14151,0.84
54,LUT03,225704,13.45
54,LUT04,168154,10.02
54,LUT05,7812,0.47
55,LUT01,48383,2.88
55,LUT02,14157,0.84
55,LUT03,225713,13.45
55,LUT04,168136,10.02
55,LUT05,7812,0.47
56,LUT01,48383,2.88
56,LUT02,14166,0.84
56,LUT03,225742,13.45
56,LUT04,168125,10.02
56,LUT05,7812,0.47
57,LUT01,48383,2.88
57,LUT02,14174,0.84
57,LUT03,225725,13.45
57,LUT04,168117,10.02
57,LUT05,7812,0.47
58,LUT01,48385,2.88
58,LUT02,14179,0.84
58,LUT03,225716,13.45
58,LUT04,168099,10.01
58,LUT05,7812,0.47
59,LUT01,48384,2.88
59,LUT02,14189,0.85
59,LUT03,225696,13.45
59,LUT04,168069,10.01
59,LUT05,7812,0.47
60,LUT01,48385,2.88
60,LUT02,14196,0.85
60,LUT03,225697,13.45
60,LUT04,168057,10.01
60,LUT05,7812,0.47
61,LUT01,48385,2.88
61,LUT02,14206,0.85
61,LUT03,225693,13.45
61,LUT04,168019,10.01
61,LUT05,7812,0.47
62,LUT01,48385,2.88
62,LUT02,14210,0.85
62,LUT03,225696,13.45
62,LUT04,167994,10.01
62,LUT05,7812,0.47
63,LUT01,48385,2.88
63,LUT02,14219,0.85
63,LUT03,225698,13.45
63,LUT04,167969,10.01
63,LUT05,7812,0.47
64,LUT01,48387,2.88
64,LUT02,14248,0.85
64,LUT03,225740,13.45
64,LUT04,167922,10.0
64,LUT05,7812,0.47
65,LUT01,48387,2.88
65,LUT02,14278,0.85
65,LUT03,225815,13.45
65,LUT04,167883,10.0
65,LUT05,7812,0.47
66,LUT01,48387,2.88
66,LUT02,14305,0.85
66,LUT03,225865,13.46
66,LUT04,167850,10.0
66,LUT05,7812,0.47
67,LUT01,48387,2.88
67,LUT02,14335,0.85
67,LUT03,225886,13.46
67,LUT04,167806,10.0
67,LUT05,7812,0.47
68,LUT01,48388,2.88
68,LUT02,14365,0.86
68,LUT03,225894,13.46
68,LUT04,167758,9.99
68,LUT05,7812,0.47
69,LUT01,48388,2.88
69,LUT02,14399,0.86
69,LUT03,225888,13.46
69,LUT04,167715,9.99
69,LUT05,7812,0.47
70,LUT01,48388,2.88
70,LUT02,14428,0.86
70,LUT03,225862,13.46
70,LUT04,167677,9.99
70,LUT05,7812,0.47
71,LUT01,48388,2.88
71,LUT02,14459,0.86
71,LUT03,225854,13.46
71,LUT04,167644,9.99
71,LUT05,7812,0.47
72,LUT01,48388,2.88
72,LUT02,14492,0.86
72,LUT03,225813,13.45
72,LUT04,167607,9.99
72,LUT05,7812,0.47
73,LUT01,48391,2.88
73,LUT02,14523,0.87
73,LUT03,225734,13.45
73,LUT04,167577,9.98
73,LUT05,7812,0.47
