time_step,LUT_code,pixels,percentage
41,LUT02,0,0.0
41,LUT03,212833,12.68
41,LUT04,195564,11.65
41,LUT05,9449,0.56
42,LUT01,25628,1.53
42,LUT02,0,0.0
42,LUT03,215821,12.86
42,LUT04,197475,11.77
42,LUT05,9449,0.56
43,LUT01,25665,1.53
43,LUT02,0,0.0
43,LUT03,219542,13.08
43,LUT04,199595,11.89
43,LUT05,9445,0.56
44,LUT01,25665,1.53
44,LUT02,0,0.0
44,LUT03,220823,13.16
44,LUT04,199638,11.89
44,LUT05,9445,0.56
45,LUT01,25665,1.53
45,LUT02,0,0.0
45,LUT03,222105,13.23
45,LUT04,199693,11.9
45,LUT05,9445,0.56
46,LUT01,25664,1.53
46,LUT02,0,0.0
46,LUT03,223378,13.31
46,LUT04,199749,11.9
46,LUT05,9445,0.56
47,LUT01,25664,1.53
47,LUT02,0,0.0
47,LUT03,224645,13.38
47,LUT04,199804,11.9
47,LUT05,9445,0.56
48,LUT01,25665,1.53
48,LUT02,0,0.0
48,LUT03,225820,13.45
48,LUT04,199779,11.9
48,LUT05,9445,0.56
49,LUT01,25665,1.53
49,LUT02,0,0.0
49,LUT03,227104,13.53
49,LUT04,199822,11.9
49,LUT05,9445,0.56
50,LUT01,25665,1.53
50,LUT02,0,0.0
50,LUT03,228370,13.61
50,LUT04,199869,11.91
50,LUT05,9445,0.56
51,LUT01,25665,1.53
51,LUT02,0,0.0
51,LUT03,229686,13.68
51,LUT04,199912,11.91
51,LUT05,9445,0.56
52,LUT01,25666,1.53
52,LUT02,0,0.0
52,LUT03,230897,13.76
52,LUT04,199872,11.91
52,LUT05,9445,0.56
53,LUT01,25666,1.53
53,LUT02,0,0.0
53,LUT03,232203,13.83
53,LUT04,199916,11.91
53,LUT05,9445,0.56
54,LUT01,25666,1.53
54,LUT02,0,0.0
54,LUT03,234301,13.96
54,LUT04,200531,11.95
54,LUT05,9445,0.56
55,LUT01,25666,1.53
55,LUT02,0,0.0
55,LUT03,236268,14.08
55,LUT04,201080,11.98
55,LUT05,9445,0.56
56,LUT01,25666,1.53
56,LUT02,0,0.0
56,LUT03,238324,14.2
56,LUT04,201709,12.02
56,LUT05,9445,0.56
57,LUT01,25666,1.53
57,LUT02,0,0.0
57,LUT03,240438,14.32
57,LUT04,202340,12.05
57,LUT05,9445,0.56
58,LUT01,25664,1.53
58,LUT02,0,0.0
58,LUT03,242453,14.44
58,LUT04,202904,12.09
58,LUT05,9445,0.56
59,LUT01,25665,1.53
59,LUT02,0,0.0
59,LUT03,244592,14.57
59,LUT04,203567,12.13
59,LUT05,9445,0.56
60,LUT01,25664,1.53
60,LUT02,0,0.0
60,LUT03,246620,14.69
60,LUT04,204138,12.16
60,LUT05,9445,0.56
61,LUT01,25664,1.53
61,LUT02,0,0.0
61,LUT03,248764,14.82
61,LUT04,204820,12.2
61,LUT05,9445,0.56
62,LUT01,25664,1.53
62,LUT02,0,0.0
62,LUT03,250811,14.94
62,LUT04,205412,12.24
62,LUT05,9445,0.56
63,LUT01,25664,1.53
63,LUT02,0,0.0
63,LUT03,252869,15.07
63,LUT04,206012,12.27
63,LUT05,9445,0.56
64,LUT01,25662,1.53
64,LUT02,0,0.0
64,LUT03,255658,15.23
64,LUT04,207230,12.35
64,LUT05,9445,0.56
65,LUT01,25662,1.53
65,LUT02,0,0.0
65,LUT03,258445,15.4
65,LUT04,208459,12.42
65,LUT05,9445,0.56
66,LUT01,25662,1.53
66,LUT02,0,0.0
66,LUT03,261189,15.56
66,LUT04,209619,12.49
66,LUT05,9445,0.56
67,LUT01,25662,1.53
67,LUT02,0,0.0
