time_step,class,pixels,percentage
76,disturbed_habitat,163010,9.71
76,undisturbed_habitat,343185,20.45
77,disturbed_habitat,164088,9.78
77,undisturbed_habitat,342199,20.39
78,disturbed_habitat,164909,9.82
78,undisturbed_habitat,340917,20.31
79,disturbed_habitat,166030,9.89
79,undisturbed_habitat,338778,20.18
80,disturbed_habitat,167304,9.97
80,undisturbed_habitat,336178,20.03
81,disturbed_habitat,168752,10.05
81,undisturbed_habitat,334049,19.9
82,disturbed_habitat,169642,10.11
82,undisturbed_habitat,332120,19.79
83,disturbed_habitat,170592,10.16
83,undisturbed_habitat,330054,19.66
