time_step,LUT_code,pixels,percentage
11,LUT04,305160,18.18
11,LUT05,119725,7.13
11,LUT06,46,0.0
11,LUT07,130,0.01
11,LUT08,421856,25.13
11,LUT09,348701,20.77
11,LUT10,872,0.05
11,LUT11,15128,0.9
11,LUT12,22808,1.36
11,LUT13,1634,0.1
11,LUT14,0,0.0
11,LUT15,0,0.0
11,LUT16,0,0.0
11,LUT17,1,0.0
11,LUT18,0,0.0
11,LUT19,31650,1.89
11,LUT21,346392,20.64
11,LUT22,51,0.0
11,LUT23,152,0.01
11,LUT24,0,0.0
11,LUT25,0,0.0
12,LUT01,64786,3.86
12,LUT02,,
12,LUT03,,
12,LUT04,306921,18.29
12,LUT05,119725,7.13
12,LUT06,42,0.0
12,LUT07,129,0.01
12,LUT08,416732,24.83
12,LUT09,348700,20.77
12,LUT10,866,0.05
12,LUT11,14814,0.88
12,LUT12,22808,1.36
12,LUT13,1634,0.1
12,LUT14,0,0.0
12,LUT15,0,0.0
12,LUT16,0,0.0
12,LUT17,0,0.0
12,LUT18,0,0.0
12,LUT19,31650,1.89
12,LUT21,349466,20.82
12,LUT22,55,0.0
12,LUT23,159,0.01
12,LUT24,0,0.0
12,LUT25,0,0.0
13,LUT01,65390,3.9
13,LUT02,,
13,LUT03,,
13,LUT04,308754,18.39
13,LUT05,119725,7.13
13,LUT06,39,0.0
13,LUT07,122,0.01
13,LUT08,411426,24.51
13,LUT09,348698,20.77
13,LUT10,854,0.05
13,LUT11,14539,0.87
13,LUT12,22808,1.36
13,LUT13,1634,0.1
13,LUT14,0,0.0
13,LUT15,0,0.0
13,LUT16,0,0.0
13,LUT17,0,0.0
13,LUT18,0,0.0
13,LUT19,31650,1.89
13,LUT21,352636,21.01
13,LUT22,55,0.0
13,LUT23,158,0.01
13,LUT24,0,0.0
13,LUT25,0,0.0
14,LUT01,65847,3.92
14,LUT02,,
14,LUT03,,
14,LUT04,310536,18.5
14,LUT05,119725,7.13
14,LUT06,36,0.0
14,LUT07,115,0.01
14,LUT08,406395,24.21
14,LUT09,348697,20.77
14,LUT10,846,0.05
14,LUT11,14229,0.85
14,LUT12,22808,1.36
14,LUT13,1634,0.1
14,LUT14,0,0.0
14,LUT15,0,0.0
14,LUT16,0,0.0
14,LUT17,0,0.0
14,LUT18,0,0.0
14,LUT19,31650,1.89
14,LUT21,355762,21.2
14,LUT22,57,0.0
14,LUT23,151,0.01
14,LUT24,0,0.0
14,LUT25,0,0.0
15,LUT01,66304,3.95
15,LUT02,,
15,LUT03,,
15,LUT04,312327,18.61
15,LUT05,119725,7.13
15,LUT06,42,0.0
15,LUT07,114,0.01
15,LUT08,401278,23.91
15,LUT09,348696,20.77
15,LUT10,837,0.05
15,LUT11,13945,0.83
15,LUT12,22808,1.36
15,LUT13,1634,0.1
15,LUT14,0,0.0
15,LUT15,0,0.0
15,LUT16,0,0.0
15,LUT17,1,0.0
15,LUT18,0,0.0
15,LUT19,31650,1.89
15,LUT21,358912,21.38
15,LUT22,57,0.0
15,LUT23,147,0.01
15,LUT24,11,0.0
15,LUT25,11,0.0
16,LUT01,66761,3.98
16,LUT02,,
16,LUT03,,
16,LUT04,314194,18.72
16,LUT05,119723,7.13
16,LUT06,56,0.0
16,LUT07,127,0.01
16,LUT08,395991,23.59
16,LUT09,348696,20.77
16,LUT10,822,0.05
16,LUT11,13663,0.81
16,LUT12,22808,1.36
16,LUT13,1634,0.1
16,LUT14,0,0.0
16,LUT15,0,0.0
16,LUT16,0,0.0
16,LUT17,0,0.0
16,LUT18,0,0.0
16,LUT19,31650,1.89
16,LUT21,362161,21.58
16,LUT22,56,0.0
16,LUT23,130,0.01
16,LUT24,16,0.0
16,LUT25,16,0.0
17,LUT01,67218,4.0
17,LUT02,,
17,LUT03,,
17,LUT04,316010,18.83
17,LUT05,116520,6.94
17,LUT06,70,0.0
17,LUT07,136,0.01
17,LUT08,390757,23.28
17,LUT09,348696,20.77
17,LUT10,813,0.05
17,LUT11,13405,0.8
17,LUT12,22808,1.36
17,LUT13,1634,0.1
17,LUT14,0,0.0
17,LUT15,0,0.0
17,LUT16,0,0.0
17,LUT17,0,0.0
17,LUT18,3202,0.19
17,LUT19,31650,1.89
17,LUT21,365360,21.77
17,LUT22,51,0.0
17,LUT23,129,0.01
17,LUT24,29,0.0
17,LUT25,29,0.0
18,LUT01,67675,4.03
18,LUT02,,
18,LUT03,,
18,LUT04,317837,18.94
18,LUT05,102225,6.09
18,LUT06,44,0.0
18,LUT07,122,0.01
18,LUT08,388724,23.16
18,LUT09,348696,20.77
18,LUT10,801,0.05
18,LUT11,13158,0.78
18,LUT12,22808,1.36
18,LUT13,1634,0.1
18,LUT14,0,0.0
18,LUT15,0,0.0
18,LUT16,0,0.0
18,LUT17,0,0.0
18,LUT18,14324,0.85
18,LUT19,31650,1.89
18,LUT21,368590,21.96
18,LUT22,48,0.0
18,LUT23,131,0.01
18,LUT24,21,0.0
18,LUT25,21,0.0
19,LUT01,68132,4.06
19,LUT02,,
19,LUT03,,
