time_step,class,pixels,percentage
65,net_undisturbed_forest,3269898,194.81
65,net_disturbed_forest,1055456,62.88
65,gross_minus_net_undisturbed_forest,666,0.04
65,gross_minus_net_disturbed_forest,2160,0.13
66,gross_undisturbed_forest,3269583,194.79
66,gross_disturbed_forest,1045400,62.28
66,net_undisturbed_forest,3268917,194.75
66,net_disturbed_forest,1043048,62.14
66,gross_minus_net_undisturbed_forest,666,0.04
66,gross_minus_net_disturbed_forest,2352,0.14
67,gross_undisturbed_forest,3267828,194.69
67,gross_disturbed_forest,1032272,61.5
67,net_undisturbed_forest,3267162,194.65
67,net_disturbed_forest,1029680,61.35
67,gross_minus_net_undisturbed_forest,666,0.04
67,gross_minus_net_disturbed_forest,2592,0.15
68,gross_undisturbed_forest,3265488,194.55
68,gross_disturbed_forest,1017808,60.64
68,net_undisturbed_forest,3264831,194.51
68,net_disturbed_forest,1014944,60.47
68,gross_minus_net_undisturbed_forest,657,0.04
68,gross_minus_net_disturbed_forest,2864,0.17
69,gross_undisturbed_forest,3263265,194.42
69,gross_disturbed_forest,1001120,59.64
69,net_undisturbed_forest,3262608,194.38
69,net_disturbed_forest,997888,59.45
69,gross_minus_net_undisturbed_forest,657,0.04
69,gross_minus_net_disturbed_forest,3232,0.19
70,gross_undisturbed_forest,3260862,194.27
70,gross_disturbed_forest,981936,58.5
70,net_undisturbed_forest,3260214,194.24
70,net_disturbed_forest,978336,58.29
70,gross_minus_net_undisturbed_forest,648,0.04
70,gross_minus_net_disturbed_forest,3600,0.21
71,gross_undisturbed_forest,3257559,194.08
71,gross_disturbed_forest,961176,57.26
71,net_undisturbed_forest,3256911,194.04
71,net_disturbed_forest,957216,57.03
71,gross_minus_net_undisturbed_forest,648,0.04
71,gross_minus_net_disturbed_forest,3960,0.24
72,gross_undisturbed_forest,3253077,193.81
72,gross_disturbed_forest,938416,55.91
72,net_undisturbed_forest,3252429,193.77
72,net_disturbed_forest,934088,55.65
72,gross_minus_net_undisturbed_forest,648,0.04
72,gross_minus_net_disturbed_forest,4328,0.26
73,gross_undisturbed_forest,3247092,193.45
73,gross_disturbed_forest,915272,54.53
73,net_undisturbed_forest,3246444,193.41
73,net_disturbed_forest,910512,54.25
73,gross_minus_net_undisturbed_forest,648,0.04
73,gross_minus_net_disturbed_forest,4760,0.28
74,gross_undisturbed_forest,3239460,193.0
74,gross_disturbed_forest,888376,52.93
74,net_undisturbed_forest,3238812,192.96
74,net_disturbed_forest,883176,52.62
74,gross_minus_net_undisturbed_forest,648,0.04
74,gross_minus_net_disturbed_forest,5200,0.31
75,gross_undisturbed_forest,3230577,192.47
75,gross_disturbed_forest,861768,51.34
75,net_undisturbed_forest,3229929,192.43
75,net_disturbed_forest,856152,51.01
75,gross_minus_net_undisturbed_forest,648,0.04
75,gross_minus_net_disturbed_forest,5616,0.33
76,gross_undisturbed_forest,3218256,191.74
76,gross_disturbed_forest,836120,49.81
76,net_undisturbed_forest,3217608,191.7
76,net_disturbed_forest,830248,49.46
76,gross_minus_net_undisturbed_forest,648,0.04
76,gross_minus_net_disturbed_forest,5872,0.35
77,gross_undisturbed_forest,3200256,190.66
77,gross_disturbed_forest,815968,48.61
77,net_undisturbed_forest,3199608,190.62
77,net_disturbed_forest,809760,48.24
77,gross_minus_net_undisturbed_forest,648,0.04
77,gross_minus_net_disturbed_forest,6208,0.37
78,gross_undisturbed_forest,3178755,189.38
78,gross_disturbed_forest,797576,47.52
78,net_undisturbed_forest,3178107,189.34
78,net_disturbed_forest,790608,47.1
78,gross_minus_net_undisturbed_forest,648,0.04
78,gross_minus_net_disturbed_forest,6968,0.42
79,gross_undisturbed_forest,3157407,188.11
79,gross_disturbed_forest,775400,46.2
79,net_undisturbed_forest,3156759,188.07
79,net_disturbed_forest,767632,45.73
79,gross_minus_net_undisturbed_forest,648,0.04
79,gross_minus_net_disturbed_forest,7768,0.46
80,gross_undisturbed_forest,3135024,186.78
80,gross_disturbed_forest,750224,44.7
80,net_undisturbed_forest,3134376,186.74
80,net_disturbed_forest,741216,44.16
80,gross_minus_net_undisturbed_forest,648,0.04
80,gross_minus_net_disturbed_forest,9008,0.54
81,gross_undisturbed_forest,3113865,185.52
81,gross_disturbed_forest,727560,43.35
81,net_undisturbed_forest,3113217,185.48
81,net_disturbed_forest,717416,42.74
81,gross_minus_net_undisturbed_forest,648,0.04
81,gross_minus_net_disturbed_forest,10144,0.6
82,gross_undisturbed_forest,3092310,184.23
82,gross_disturbed_forest,704512,41.97
82,net_undisturbed_forest,3091653,184.19
82,net_disturbed_forest,693336,41.31
82,gross_minus_net_undisturbed_forest,657,0.04
82,gross_minus_net_disturbed_forest,11176,0.67
83,gross_undisturbed_forest,3066318,182.68
83,gross_disturbed_forest,684248,40.77
83,net_undisturbed_forest,3065661,182.64
83,net_disturbed_forest,671496,40.01
83,gross_minus_net_undisturbed_forest,657,0.04
83,gross_minus_net_disturbed_forest,12752,0.76
