time_step,LUT_code,pixels,percentage
12,LUT07,231,0.01
12,LUT08,406487,24.22
12,LUT09,364482,21.71
12,LUT10,858,0.05
12,LUT11,15176,0.9
12,LUT12,54458,3.24
12,LUT13,1634,0.1
12,LUT14,0,0.0
12,LUT15,0,0.0
12,LUT16,0,0.0
12,LUT17,43,0.0
12,LUT18,0,0.0
13,LUT01,59412,3.54
13,LUT02,12363,0.74
13,LUT03,340273,20.27
13,LUT04,308754,18.39
13,LUT05,119725,7.13
13,LUT06,146,0.01
13,LUT07,241,0.01
13,LUT08,401279,23.91
13,LUT09,364480,21.71
13,LUT10,850,0.05
13,LUT11,14835,0.88
13,LUT12,54458,3.24
13,LUT13,1634,0.1
13,LUT14,0,0.0
13,LUT15,0,0.0
13,LUT16,0,0.0
13,LUT17,38,0.0
13,LUT18,0,0.0
14,LUT01,59827,3.56
14,LUT02,12421,0.74
14,LUT03,343341,20.46
14,LUT04,310536,18.5
14,LUT05,119725,7.13
14,LUT06,134,0.01
14,LUT07,246,0.01
14,LUT08,396299,23.61
14,LUT09,364478,21.71
14,LUT10,841,0.05
14,LUT11,14513,0.86
14,LUT12,54458,3.24
14,LUT13,1634,0.1
14,LUT14,0,0.0
14,LUT15,0,0.0
14,LUT16,0,0.0
14,LUT17,35,0.0
14,LUT18,0,0.0
15,LUT01,60242,3.59
15,LUT02,12480,0.74
15,LUT03,346432,20.64
15,LUT04,312327,18.61
15,LUT05,119725,7.13
15,LUT06,103,0.01
15,LUT07,269,0.02
15,LUT08,391265,23.31
15,LUT09,364478,21.71
15,LUT10,831,0.05
15,LUT11,14212,0.85
15,LUT12,54458,3.24
15,LUT13,1634,0.1
15,LUT14,0,0.0
15,LUT15,0,0.0
15,LUT16,0,0.0
15,LUT17,32,0.0
15,LUT18,0,0.0
16,LUT01,60657,3.61
16,LUT02,12543,0.75
16,LUT03,349618,20.83
16,LUT04,314194,18.72
16,LUT05,119725,7.13
16,LUT06,90,0.01
16,LUT07,261,0.02
16,LUT08,386091,23.0
16,LUT09,364478,21.71
16,LUT10,818,0.05
16,LUT11,13890,0.83
16,LUT12,54458,3.24
16,LUT13,1634,0.1
16,LUT14,0,0.0
16,LUT15,0,0.0
16,LUT16,0,0.0
16,LUT17,31,0.0
16,LUT18,0,0.0
17,LUT01,61072,3.64
17,LUT02,12600,0.75
17,LUT03,352760,21.02
17,LUT04,316010,18.83
17,LUT05,116520,6.94
17,LUT06,115,0.01
17,LUT07,259,0.02
17,LUT08,380948,22.7
17,LUT09,364478,21.71
17,LUT10,810,0.05
17,LUT11,13574,0.81
17,LUT12,54458,3.24
17,LUT13,1634,0.1
17,LUT14,0,0.0
17,LUT15,0,0.0
17,LUT16,0,0.0
17,LUT17,45,0.0
17,LUT18,3205,0.19
18,LUT01,61487,3.66
18,LUT02,12663,0.75
18,LUT03,355927,21.21
18,LUT04,317837,18.94
18,LUT05,102151,6.09
18,LUT06,84,0.01
18,LUT07,203,0.01
18,LUT08,379116,22.59
18,LUT09,364478,21.71
18,LUT10,796,0.05
18,LUT11,13245,0.79
18,LUT12,54458,3.24
18,LUT13,1634,0.1
18,LUT14,0,0.0
18,LUT15,0,0.0
18,LUT16,0,0.0
18,LUT17,44,0.0
18,LUT18,14365,0.86
19,LUT01,61902,3.69
19,LUT02,12722,0.76
19,LUT03,359120,21.4
19,LUT04,319674,19.05
19,LUT05,98859,5.89
19,LUT06,7510,0.45
19,LUT07,196,0.01
19,LUT08,380603,22.68
19,LUT09,364478,21.71
19,LUT10,793,0.05
19,LUT11,13160,0.78
19,LUT12,54458,3.24
19,LUT13,1634,0.1
19,LUT14,0,0.0
19,LUT15,0,0.0
19,LUT16,0,0.0
19,LUT17,44,0.0
19,LUT18,3335,0.2
20,LUT01,62317,3.71
20,LUT02,12786,0.76
20,LUT03,362410,21.59
20,LUT04,321585,19.16
20,LUT05,95575,5.69
20,LUT06,4437,0.26
20,LUT07,190,0.01
20,LUT08,381414,22.72
20,LUT09,364478,21.71
20,LUT10,790,0.05
20,LUT11,13043,0.78
20,LUT12,54458,3.24
20,LUT13,1634,0.1
20,LUT14,0,0.0
20,LUT15,0,0.0
20,LUT16,0,0.0
20,LUT17,45,0.0
20,LUT18,3326,0.2
21,LUT01,62732,3.74
21,LUT02,12844,0.77
21,LUT03,365654,21.78
21,LUT04,323444,19.27
21,LUT05,92292,5.5
21,LUT06,92,0.01
21,LUT07,3076,0.18
21,LUT08,380753,22.68
21,LUT09,364475,21.71
21,LUT10,780,0.05
21,LUT11,12893,0.77
21,LUT12,54458,3.24
21,LUT13,1634,0.1
21,LUT14,0,0.0
21,LUT15,0,0.0
21,LUT16,0,0.0
21,LUT17,40,0.0
21,LUT18,3321,0.2
22,LUT01,63147,3.76
22,LUT02,12908,0.77
22,LUT03,368927,21.98
22,LUT04,325319,19.38
22,LUT05,88923,5.3
22,LUT06,92,0.01
22,LUT07,2342,0.14
22,LUT08,379390,22.6
22,LUT09,364470,21.71
22,LUT10,769,0.05
22,LUT11,12742,0.76
22,LUT12,54458,3.24
22,LUT13,1634,0.1
22,LUT14,0,0.0
22,LUT15,0,0.0
22,LUT16,0,0.0
22,LUT17,36,0.0
22,LUT18,3331,0.2
23,LUT01,63562,3.79
23,LUT02,12971,0.77
23,LUT03,372299,22.18
23,LUT04,327264,19.5
23,LUT05,85588,5.1
23,LUT06,79,0.0
23,LUT07,1925,0.11
23,LUT08,377589,22.5
23,LUT09,364469,21.71
23,LUT10,762,0.05
23,LUT11,12528,0.75
23,LUT12,54458,3.24
23,LUT13,1634,0.1
