time_step,class,pixels,percentage
76,disturbed_habitat,163451,9.74
76,undisturbed_habitat,354897,21.14
77,disturbed_habitat,164287,9.79
77,undisturbed_habitat,352941,21.03
78,disturbed_habitat,165662,9.87
78,undisturbed_habitat,350439,20.88
79,disturbed_habitat,166697,9.93
79,undisturbed_habitat,348161,20.74
80,disturbed_habitat,167401,9.97
80,undisturbed_habitat,345608,20.59
81,disturbed_habitat,167700,9.99
81,undisturbed_habitat,343367,20.46
82,disturbed_habitat,168108,10.02
82,undisturbed_habitat,340986,20.32
83,disturbed_habitat,169160,10.08
83,undisturbed_habitat,337990,20.14
