time_step,class,pixels,percentage
1,former_disturbed_forest_gross,0,0.0
1,former_disturbed_forest_net,0,0.0
1,former_disturbed_forest_gross_minus_net,0,0.0
1,initial_undisturbed_forest_gross,0,0.0
1,initial_undisturbed_forest_net,0,0.0
1,initial_undisturbed_forest_gross_minus_net,0,0.0
2,former_disturbed_forest_gross,0,0.0
2,former_disturbed_forest_net,0,0.0
2,former_disturbed_forest_gross_minus_net,0,0.0
2,initial_undisturbed_forest_gross,0,0.0
2,initial_undisturbed_forest_net,0,0.0
2,initial_undisturbed_forest_gross_minus_net,0,0.0
3,former_disturbed_forest_gross,0,0.0
3,former_disturbed_forest_net,0,0.0
3,former_disturbed_forest_gross_minus_net,0,0.0
3,initial_undisturbed_forest_gross,0,0.0
3,initial_undisturbed_forest_net,0,0.0
3,initial_undisturbed_forest_gross_minus_net,0,0.0
4,former_disturbed_forest_gross,0,0.0
4,former_disturbed_forest_net,0,0.0
4,former_disturbed_forest_gross_minus_net,0,0.0
4,initial_undisturbed_forest_gross,0,0.0
4,initial_undisturbed_forest_net,0,0.0
4,initial_undisturbed_forest_gross_minus_net,0,0.0
5,former_disturbed_forest_gross,0,0.0
5,former_disturbed_forest_net,0,0.0
5,former_disturbed_forest_gross_minus_net,0,0.0
5,initial_undisturbed_forest_gross,0,0.0
5,initial_undisturbed_forest_net,0,0.0
5,initial_undisturbed_forest_gross_minus_net,0,0.0
6,former_disturbed_forest_gross,0,0.0
6,former_disturbed_forest_net,0,0.0
6,former_disturbed_forest_gross_minus_net,0,0.0
6,initial_undisturbed_forest_gross,0,0.0
6,initial_undisturbed_forest_net,0,0.0
6,initial_undisturbed_forest_gross_minus_net,0,0.0
7,former_disturbed_forest_gross,0,0.0
7,former_disturbed_forest_net,0,0.0
7,former_disturbed_forest_gross_minus_net,0,0.0
7,initial_undisturbed_forest_gross,0,0.0
7,initial_undisturbed_forest_net,0,0.0
7,initial_undisturbed_forest_gross_minus_net,0,0.0
8,former_disturbed_forest_gross,0,0.0
8,former_disturbed_forest_net,0,0.0
8,former_disturbed_forest_gross_minus_net,0,0.0
8,initial_undisturbed_forest_gross,0,0.0
8,initial_undisturbed_forest_net,0,0.0
8,initial_undisturbed_forest_gross_minus_net,0,0.0
9,former_disturbed_forest_gross,0,0.0
9,former_disturbed_forest_net,0,0.0
9,former_disturbed_forest_gross_minus_net,0,0.0
9,initial_undisturbed_forest_gross,0,0.0
9,initial_undisturbed_forest_net,0,0.0
9,initial_undisturbed_forest_gross_minus_net,0,0.0
10,former_disturbed_forest_gross,0,0.0
10,former_disturbed_forest_net,0,0.0
10,former_disturbed_forest_gross_minus_net,0,0.0
10,initial_undisturbed_forest_gross,0,0.0
10,initial_undisturbed_forest_net,0,0.0
10,initial_undisturbed_forest_gross_minus_net,0,0.0
11,former_disturbed_forest_gross,0,0.0
11,former_disturbed_forest_net,0,0.0
11,former_disturbed_forest_gross_minus_net,0,0.0
11,initial_undisturbed_forest_gross,0,0.0
11,initial_undisturbed_forest_net,0,0.0
11,initial_undisturbed_forest_gross_minus_net,0,0.0
12,former_disturbed_forest_gross,0,0.0
12,former_disturbed_forest_net,0,0.0
12,former_disturbed_forest_gross_minus_net,0,0.0
12,initial_undisturbed_forest_gross,0,0.0
12,initial_undisturbed_forest_net,0,0.0
12,initial_undisturbed_forest_gross_minus_net,0,0.0
13,former_disturbed_forest_gross,0,0.0
13,former_disturbed_forest_net,0,0.0
13,former_disturbed_forest_gross_minus_net,0,0.0
13,initial_undisturbed_forest_gross,0,0.0
13,initial_undisturbed_forest_net,0,0.0
13,initial_undisturbed_forest_gross_minus_net,0,0.0
14,former_disturbed_forest_gross,0,0.0
14,former_disturbed_forest_net,0,0.0
14,former_disturbed_forest_gross_minus_net,0,0.0
14,initial_undisturbed_forest_gross,0,0.0
14,initial_undisturbed_forest_net,0,0.0
14,initial_undisturbed_forest_gross_minus_net,0,0.0
15,former_disturbed_forest_gross,0,0.0
15,former_disturbed_forest_net,0,0.0
15,former_disturbed_forest_gross_minus_net,0,0.0
15,initial_undisturbed_forest_gross,0,0.0
15,initial_undisturbed_forest_net,0,0.0
15,initial_undisturbed_forest_gross_minus_net,0,0.0
16,former_disturbed_forest_gross,0,0.0
16,former_disturbed_forest_net,0,0.0
16,former_disturbed_forest_gross_minus_net,0,0.0
16,initial_undisturbed_forest_gross,0,0.0
16,initial_undisturbed_forest_net,0,0.0
16,initial_undisturbed_forest_gross_minus_net,0,0.0
17,former_disturbed_forest_gross,0,0.0
17,former_disturbed_forest_net,0,0.0
17,former_disturbed_forest_gross_minus_net,0,0.0
