time_step,type,AGB,Carbon
18,final_total_AGB_gross_minus_net_disturbed_forest,55640.0,0.0
18,final_total_AGB_gross_undisturbed_forest,59340652.0,29670326.0
18,final_total_AGB_net_undisturbed_forest,59330008.0,29665004.0
18,final_total_AGB_gross_minus_net_undisturbed_forest,10644.0,5322.0
19,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
19,initial_AGB_gross_forest_simulation_start,141015056.0,70507528.0
19,final_total_AGB_gross_forest,121393224.0,60696612.0
19,final_total_AGB_net_forest,70461216.0,35230608.0
19,final_total_AGB_gross_minus_net_forest,50932008.0,25466004.0
19,final_total_AGB_agroforestry,50851016.0,25425508.0
19,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
19,final_total_AGB_gross_disturbed_forest,11179783.0,5589891.5
19,final_total_AGB_net_disturbed_forest,11109443.0,5589891.5
19,final_total_AGB_gross_minus_net_disturbed_forest,70340.0,0.0
19,final_total_AGB_gross_undisturbed_forest,59362420.0,29681210.0
19,final_total_AGB_net_undisturbed_forest,59351776.0,29675888.0
19,final_total_AGB_gross_minus_net_undisturbed_forest,10644.0,5322.0
20,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
20,initial_AGB_gross_forest_simulation_start,141015056.0,70507528.0
20,final_total_AGB_gross_forest,121757752.0,60878876.0
20,final_total_AGB_net_forest,70547152.0,35273576.0
20,final_total_AGB_gross_minus_net_forest,51210600.0,25605300.0
20,final_total_AGB_agroforestry,51127532.0,25563766.0
20,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
20,final_total_AGB_gross_disturbed_forest,11254061.0,5627030.5
20,final_total_AGB_net_disturbed_forest,11181639.0,5627030.5
20,final_total_AGB_gross_minus_net_disturbed_forest,72422.0,0.0
20,final_total_AGB_gross_undisturbed_forest,59376160.0,29688080.0
20,final_total_AGB_net_undisturbed_forest,59365516.0,29682758.0
20,final_total_AGB_gross_minus_net_undisturbed_forest,10644.0,5322.0
21,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
21,initial_AGB_gross_forest_simulation_start,141015056.0,70507528.0
21,final_total_AGB_gross_forest,122066104.0,61033052.0
21,final_total_AGB_net_forest,70618392.0,35309196.0
21,final_total_AGB_gross_minus_net_forest,51447712.0,25723856.0
21,final_total_AGB_agroforestry,51370360.0,25685180.0
21,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
21,final_total_AGB_gross_disturbed_forest,11310467.0,5655233.5
21,final_total_AGB_net_disturbed_forest,11243763.0,5655233.5
21,final_total_AGB_gross_minus_net_disturbed_forest,66704.0,0.0
21,final_total_AGB_gross_undisturbed_forest,59385276.0,29692638.0
21,final_total_AGB_net_undisturbed_forest,59374628.0,29687314.0
21,final_total_AGB_gross_minus_net_undisturbed_forest,10648.0,5324.0
22,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
22,initial_AGB_gross_forest_simulation_start,141015056.0,70507528.0
22,final_total_AGB_gross_forest,122341640.0,61170820.0
22,final_total_AGB_net_forest,70691040.0,35345520.0
22,final_total_AGB_gross_minus_net_forest,51650600.0,25825300.0
22,final_total_AGB_agroforestry,51582756.0,25791378.0
22,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
22,final_total_AGB_gross_disturbed_forest,11366477.0,5683238.5
22,final_total_AGB_net_disturbed_forest,11309276.0,5683238.5
22,final_total_AGB_gross_minus_net_disturbed_forest,57201.0,0.0
22,final_total_AGB_gross_undisturbed_forest,59392412.0,29696206.0
22,final_total_AGB_net_undisturbed_forest,59381764.0,29690882.0
22,final_total_AGB_gross_minus_net_undisturbed_forest,10648.0,5324.0
23,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
23,initial_AGB_gross_forest_simulation_start,141015056.0,70507528.0
23,final_total_AGB_gross_forest,122599504.0,61299752.0
23,final_total_AGB_net_forest,70759520.0,35379760.0
23,final_total_AGB_gross_minus_net_forest,51839984.0,25919992.0
23,final_total_AGB_agroforestry,51781344.0,25890672.0
23,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
23,final_total_AGB_gross_disturbed_forest,11419453.0,5709726.5
23,final_total_AGB_net_disturbed_forest,11371462.0,5709726.5
23,final_total_AGB_gross_minus_net_disturbed_forest,47991.0,0.0
23,final_total_AGB_gross_undisturbed_forest,59398708.0,29699354.0
23,final_total_AGB_net_undisturbed_forest,59388060.0,29694030.0
23,final_total_AGB_gross_minus_net_undisturbed_forest,10648.0,5324.0
24,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
24,initial_AGB_gross_forest_simulation_start,141015056.0,70507528.0
24,final_total_AGB_gross_forest,122833960.0,61416980.0
24,final_total_AGB_net_forest,70820320.0,35410160.0
24,final_total_AGB_gross_minus_net_forest,52013640.0,26006820.0
24,final_total_AGB_agroforestry,51965132.0,25982566.0
24,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
24,final_total_AGB_gross_disturbed_forest,11464293.0,5732146.5
24,final_total_AGB_net_disturbed_forest,11426432.0,5732146.5
24,final_total_AGB_gross_minus_net_disturbed_forest,37861.0,0.0
24,final_total_AGB_gross_undisturbed_forest,59404536.0,29702268.0
24,final_total_AGB_net_undisturbed_forest,59393888.0,29696944.0
24,final_total_AGB_gross_minus_net_undisturbed_forest,10648.0,5324.0
25,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
25,initial_AGB_gross_forest_simulation_start,141015056.0,70507528.0
25,final_total_AGB_gross_forest,123077040.0,61538520.0
25,final_total_AGB_net_forest,70892952.0,35446476.0
25,final_total_AGB_gross_minus_net_forest,52184088.0,26092044.0
25,final_total_AGB_agroforestry,52141316.0,26070658.0
25,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
25,final_total_AGB_gross_disturbed_forest,11525718.0,5762859.0
25,final_total_AGB_net_disturbed_forest,11493600.0,5762859.0
25,final_total_AGB_gross_minus_net_disturbed_forest,32118.0,0.0
25,final_total_AGB_gross_undisturbed_forest,59410004.0,29705002.0
25,final_total_AGB_net_undisturbed_forest,59399356.0,29699678.0
25,final_total_AGB_gross_minus_net_undisturbed_forest,10648.0,5324.0
26,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
26,initial_AGB_gross_forest_simulation_start,141015056.0,70507528.0
26,final_total_AGB_gross_forest,123107528.0,61553764.0
26,final_total_AGB_net_forest,70759344.0,35379672.0
26,final_total_AGB_gross_minus_net_forest,52348184.0,26174092.0
26,final_total_AGB_agroforestry,52309528.0,26154764.0
26,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
26,final_total_AGB_gross_disturbed_forest,11475161.0,5737580.5
26,final_total_AGB_net_disturbed_forest,11447149.0,5737580.5
26,final_total_AGB_gross_minus_net_disturbed_forest,28012.0,0.0
26,final_total_AGB_gross_undisturbed_forest,59322840.0,29661420.0
26,final_total_AGB_net_undisturbed_forest,59312192.0,29656096.0
26,final_total_AGB_gross_minus_net_undisturbed_forest,10648.0,5324.0
27,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
27,initial_AGB_gross_forest_simulation_start,141015056.0,70507528.0
27,final_total_AGB_gross_forest,123284224.0,61642112.0
27,final_total_AGB_net_forest,70757328.0,35378664.0
27,final_total_AGB_gross_minus_net_forest,52526896.0,26263448.0
27,final_total_AGB_agroforestry,52485680.0,26242840.0
27,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
27,final_total_AGB_gross_disturbed_forest,11470898.0,5735449.0
