time_step,class,pixels,percentage
30,impacted_gross_minus_net_forest_disturbed_undisturbed,4772,0.44
31,impacted_gross_forest_disturbed_undisturbed,214878,12.8
31,impacted_net_forest_disturbed_undisturbed,210605,19.59
31,impacted_gross_minus_net_forest_disturbed_undisturbed,4273,0.4
32,impacted_gross_forest_disturbed_undisturbed,213840,12.74
32,impacted_net_forest_disturbed_undisturbed,207497,19.3
32,impacted_gross_minus_net_forest_disturbed_undisturbed,6343,0.59
33,impacted_gross_forest_disturbed_undisturbed,215031,12.81
33,impacted_net_forest_disturbed_undisturbed,206053,19.13
33,impacted_gross_minus_net_forest_disturbed_undisturbed,8978,0.83
34,impacted_gross_forest_disturbed_undisturbed,216410,12.89
34,impacted_net_forest_disturbed_undisturbed,206517,19.11
34,impacted_gross_minus_net_forest_disturbed_undisturbed,9893,0.92
35,impacted_gross_forest_disturbed_undisturbed,216063,12.87
35,impacted_net_forest_disturbed_undisturbed,206673,19.1
35,impacted_gross_minus_net_forest_disturbed_undisturbed,9390,0.87
36,impacted_gross_forest_disturbed_undisturbed,213718,12.73
36,impacted_net_forest_disturbed_undisturbed,205669,19.02
36,impacted_gross_minus_net_forest_disturbed_undisturbed,8049,0.74
37,impacted_gross_forest_disturbed_undisturbed,209822,12.5
37,impacted_net_forest_disturbed_undisturbed,203259,18.84
37,impacted_gross_minus_net_forest_disturbed_undisturbed,6563,0.61
38,impacted_gross_forest_disturbed_undisturbed,205186,12.22
38,impacted_net_forest_disturbed_undisturbed,199938,18.58
38,impacted_gross_minus_net_forest_disturbed_undisturbed,5248,0.49
39,impacted_gross_forest_disturbed_undisturbed,200649,11.95
39,impacted_net_forest_disturbed_undisturbed,196501,18.32
39,impacted_gross_minus_net_forest_disturbed_undisturbed,4148,0.39
40,impacted_gross_forest_disturbed_undisturbed,197240,11.75
40,impacted_net_forest_disturbed_undisturbed,194118,18.12
40,impacted_gross_minus_net_forest_disturbed_undisturbed,3122,0.29
41,impacted_gross_forest_disturbed_undisturbed,194755,11.6
41,impacted_net_forest_disturbed_undisturbed,192408,17.97
41,impacted_gross_minus_net_forest_disturbed_undisturbed,2347,0.22
42,impacted_gross_forest_disturbed_undisturbed,192172,11.45
42,impacted_net_forest_disturbed_undisturbed,190493,17.8
42,impacted_gross_minus_net_forest_disturbed_undisturbed,1679,0.16
43,impacted_gross_forest_disturbed_undisturbed,187655,11.18
43,impacted_net_forest_disturbed_undisturbed,185789,17.42
43,impacted_gross_minus_net_forest_disturbed_undisturbed,1866,0.17
44,impacted_gross_forest_disturbed_undisturbed,186692,11.12
44,impacted_net_forest_disturbed_undisturbed,184718,17.34
44,impacted_gross_minus_net_forest_disturbed_undisturbed,1974,0.19
45,impacted_gross_forest_disturbed_undisturbed,185622,11.06
45,impacted_net_forest_disturbed_undisturbed,183528,17.25
45,impacted_gross_minus_net_forest_disturbed_undisturbed,2094,0.2
46,impacted_gross_forest_disturbed_undisturbed,184597,11.0
46,impacted_net_forest_disturbed_undisturbed,182408,17.17
46,impacted_gross_minus_net_forest_disturbed_undisturbed,2189,0.21
47,impacted_gross_forest_disturbed_undisturbed,183577,10.94
47,impacted_net_forest_disturbed_undisturbed,181306,17.08
47,impacted_gross_minus_net_forest_disturbed_undisturbed,2271,0.21
48,impacted_gross_forest_disturbed_undisturbed,182677,10.88
48,impacted_net_forest_disturbed_undisturbed,180303,17.01
48,impacted_gross_minus_net_forest_disturbed_undisturbed,2374,0.22
49,impacted_gross_forest_disturbed_undisturbed,181699,10.83
49,impacted_net_forest_disturbed_undisturbed,179240,16.93
49,impacted_gross_minus_net_forest_disturbed_undisturbed,2459,0.23
50,impacted_gross_forest_disturbed_undisturbed,180770,10.77
50,impacted_net_forest_disturbed_undisturbed,178222,16.85
50,impacted_gross_minus_net_forest_disturbed_undisturbed,2548,0.24
51,impacted_gross_forest_disturbed_undisturbed,179827,10.71
51,impacted_net_forest_disturbed_undisturbed,177189,16.78
51,impacted_gross_minus_net_forest_disturbed_undisturbed,2638,0.25
52,impacted_gross_forest_disturbed_undisturbed,178994,10.66
52,impacted_net_forest_disturbed_undisturbed,176249,16.71
52,impacted_gross_minus_net_forest_disturbed_undisturbed,2745,0.26
53,impacted_gross_forest_disturbed_undisturbed,178102,10.61
53,impacted_net_forest_disturbed_undisturbed,175194,16.63
53,impacted_gross_minus_net_forest_disturbed_undisturbed,2908,0.28
54,impacted_gross_forest_disturbed_undisturbed,176226,10.5
54,impacted_net_forest_disturbed_undisturbed,173112,16.46
54,impacted_gross_minus_net_forest_disturbed_undisturbed,3114,0.3
55,impacted_gross_forest_disturbed_undisturbed,174569,10.4
55,impacted_net_forest_disturbed_undisturbed,171269,16.31
55,impacted_gross_minus_net_forest_disturbed_undisturbed,3300,0.31
56,impacted_gross_forest_disturbed_undisturbed,172793,10.29
56,impacted_net_forest_disturbed_undisturbed,169279,16.16
56,impacted_gross_minus_net_forest_disturbed_undisturbed,3514,0.34
57,impacted_gross_forest_disturbed_undisturbed,170991,10.19
57,impacted_net_forest_disturbed_undisturbed,167258,15.99
57,impacted_gross_minus_net_forest_disturbed_undisturbed,3733,0.36
58,impacted_gross_forest_disturbed_undisturbed,169368,10.09
58,impacted_net_forest_disturbed_undisturbed,165390,15.85
58,impacted_gross_minus_net_forest_disturbed_undisturbed,3978,0.38
59,impacted_gross_forest_disturbed_undisturbed,167588,9.98
59,impacted_net_forest_disturbed_undisturbed,163323,15.68
59,impacted_gross_minus_net_forest_disturbed_undisturbed,4265,0.41
60,impacted_gross_forest_disturbed_undisturbed,165954,9.89
60,impacted_net_forest_disturbed_undisturbed,161424,15.52
60,impacted_gross_minus_net_forest_disturbed_undisturbed,4530,0.44
61,impacted_gross_forest_disturbed_undisturbed,164242,9.79
61,impacted_net_forest_disturbed_undisturbed,159418,15.36
61,impacted_gross_minus_net_forest_disturbed_undisturbed,4824,0.46
62,impacted_gross_forest_disturbed_undisturbed,162661,9.69
62,impacted_net_forest_disturbed_undisturbed,157533,15.21
62,impacted_gross_minus_net_forest_disturbed_undisturbed,5128,0.5
63,impacted_gross_forest_disturbed_undisturbed,161081,9.6
63,impacted_net_forest_disturbed_undisturbed,155661,15.06
63,impacted_gross_minus_net_forest_disturbed_undisturbed,5420,0.52
64,impacted_gross_forest_disturbed_undisturbed,157781,9.4
64,impacted_net_forest_disturbed_undisturbed,152573,14.81
