time_step,LUT_code,pixels,percentage
41,LUT02,0,0.0
41,LUT03,214852,12.8
41,LUT04,195945,11.67
41,LUT05,1333,0.08
42,LUT01,24225,1.44
42,LUT02,0,0.0
42,LUT03,215985,12.87
42,LUT04,195963,11.67
42,LUT05,1333,0.08
43,LUT01,24225,1.44
43,LUT02,0,0.0
43,LUT03,217148,12.94
43,LUT04,195974,11.68
43,LUT05,1333,0.08
44,LUT01,24224,1.44
44,LUT02,0,0.0
44,LUT03,218330,13.01
44,LUT04,195985,11.68
44,LUT05,1334,0.08
45,LUT01,24224,1.44
45,LUT02,0,0.0
45,LUT03,219394,13.07
45,LUT04,195922,11.67
45,LUT05,1334,0.08
46,LUT01,24225,1.44
46,LUT02,0,0.0
46,LUT03,220558,13.14
46,LUT04,195937,11.67
46,LUT05,1334,0.08
47,LUT01,24224,1.44
47,LUT02,0,0.0
47,LUT03,222340,13.25
47,LUT04,196598,11.71
47,LUT05,1334,0.08
48,LUT01,24224,1.44
48,LUT02,0,0.0
48,LUT03,224025,13.35
48,LUT04,197130,11.74
48,LUT05,1334,0.08
49,LUT01,24223,1.44
49,LUT02,0,0.0
49,LUT03,225898,13.46
49,LUT04,197601,11.77
49,LUT05,1334,0.08
50,LUT01,24223,1.44
50,LUT02,0,0.0
50,LUT03,227724,13.57
50,LUT04,198177,11.81
50,LUT05,1334,0.08
51,LUT01,24223,1.44
51,LUT02,0,0.0
51,LUT03,229496,13.67
51,LUT04,198765,11.84
51,LUT05,0,0.0
52,LUT01,24217,1.44
52,LUT02,0,0.0
52,LUT03,231389,13.79
52,LUT04,199380,11.88
52,LUT05,35,0.0
53,LUT01,24216,1.44
53,LUT02,0,0.0
53,LUT03,233195,13.89
53,LUT04,199925,11.91
53,LUT05,35,0.0
54,LUT01,24217,1.44
54,LUT02,0,0.0
54,LUT03,235058,14.0
54,LUT04,200525,11.95
54,LUT05,35,0.0
55,LUT01,24217,1.44
55,LUT02,0,0.0
55,LUT03,236888,14.11
55,LUT04,201063,11.98
55,LUT05,35,0.0
56,LUT01,24217,1.44
56,LUT02,0,0.0
56,LUT03,238724,14.22
56,LUT04,201509,12.01
56,LUT05,35,0.0
57,LUT01,24217,1.44
57,LUT02,0,0.0
57,LUT03,241208,14.37
57,LUT04,202460,12.06
57,LUT05,35,0.0
58,LUT01,24215,1.44
58,LUT02,0,0.0
58,LUT03,243743,14.52
58,LUT04,203595,12.13
58,LUT05,35,0.0
59,LUT01,24214,1.44
59,LUT02,0,0.0
59,LUT03,246179,14.67
59,LUT04,204666,12.19
59,LUT05,35,0.0
60,LUT01,24215,1.44
60,LUT02,0,0.0
60,LUT03,248758,14.82
60,LUT04,205757,12.26
60,LUT05,35,0.0
61,LUT01,24214,1.44
61,LUT02,0,0.0
61,LUT03,251281,14.97
61,LUT04,206707,12.32
61,LUT05,35,0.0
62,LUT01,24213,1.44
62,LUT02,0,0.0
62,LUT03,253962,15.13
62,LUT04,207842,12.38
62,LUT05,35,0.0
63,LUT01,24213,1.44
63,LUT02,0,0.0
63,LUT03,256685,15.29
63,LUT04,208909,12.45
63,LUT05,35,0.0
64,LUT01,24212,1.44
64,LUT02,0,0.0
64,LUT03,259458,15.46
64,LUT04,209717,12.49
64,LUT05,35,0.0
65,LUT01,24213,1.44
65,LUT02,0,0.0
65,LUT03,262214,15.62
65,LUT04,210843,12.56
65,LUT05,35,0.0
66,LUT01,24213,1.44
66,LUT02,0,0.0
66,LUT03,264997,15.79
66,LUT04,212040,12.63
66,LUT05,35,0.0
67,LUT01,24213,1.44
67,LUT02,0,0.0
67,LUT03,268217,15.98
67,LUT04,213251,12.7
67,LUT05,35,0.0
68,LUT01,24212,1.44
68,LUT02,0,0.0
68,LUT03,271571,16.18
68,LUT04,214755,12.79
68,LUT05,35,0.0
69,LUT01,24211,1.44
69,LUT02,0,0.0
69,LUT03,275002,16.38
69,LUT04,216584,12.9
69,LUT05,35,0.0
70,LUT01,24212,1.44
70,LUT02,0,0.0
70,LUT03,278509,16.59
70,LUT04,218503,13.02
70,LUT05,35,0.0
71,LUT01,24212,1.44
71,LUT02,0,0.0
71,LUT03,282055,16.8
71,LUT04,220436,13.13
71,LUT05,35,0.0
72,LUT01,24211,1.44
72,LUT02,0,0.0
72,LUT03,285669,17.02
72,LUT04,222431,13.25
72,LUT05,35,0.0
73,LUT01,24211,1.44
73,LUT02,0,0.0
73,LUT03,289503,17.25
73,LUT04,224631,13.38
73,LUT05,35,0.0
74,LUT01,24210,1.44
74,LUT02,0,0.0
74,LUT03,293485,17.49
74,LUT04,226788,13.51
74,LUT05,35,0.0
75,LUT01,24211,1.44
75,LUT02,0,0.0
75,LUT03,297536,17.73
75,LUT04,228972,13.64
75,LUT05,35,0.0
76,LUT01,24210,1.44
76,LUT02,0,0.0
76,LUT03,301467,17.96
76,LUT04,231085,13.77
76,LUT05,35,0.0
