time_step,class,pixels,percentage
21,gross_minus_net_disturbed_forest,928,0.06
22,gross_undisturbed_forest,2815155,167.72
22,gross_disturbed_forest,1669240,99.45
22,net_undisturbed_forest,2814615,167.69
22,net_disturbed_forest,1668312,99.39
22,gross_minus_net_undisturbed_forest,540,0.03
22,gross_minus_net_disturbed_forest,928,0.06
23,gross_undisturbed_forest,2815155,167.72
23,gross_disturbed_forest,1674520,99.76
23,net_undisturbed_forest,2814615,167.69
23,net_disturbed_forest,1673592,99.71
23,gross_minus_net_undisturbed_forest,540,0.03
23,gross_minus_net_disturbed_forest,928,0.06
24,gross_undisturbed_forest,2815155,167.72
24,gross_disturbed_forest,1679432,100.06
24,net_undisturbed_forest,2814615,167.69
24,net_disturbed_forest,1678504,100.0
24,gross_minus_net_undisturbed_forest,540,0.03
24,gross_minus_net_disturbed_forest,928,0.06
25,gross_undisturbed_forest,2815155,167.72
25,gross_disturbed_forest,1683552,100.3
25,net_undisturbed_forest,2814615,167.69
25,net_disturbed_forest,1682624,100.25
25,gross_minus_net_undisturbed_forest,540,0.03
25,gross_minus_net_disturbed_forest,928,0.06
26,gross_undisturbed_forest,2810187,167.42
26,gross_disturbed_forest,1688464,100.59
26,net_undisturbed_forest,2809647,167.39
26,net_disturbed_forest,1687536,100.54
26,gross_minus_net_undisturbed_forest,540,0.03
26,gross_minus_net_disturbed_forest,928,0.06
27,gross_undisturbed_forest,2810187,167.42
27,gross_disturbed_forest,1685072,100.39
27,net_undisturbed_forest,2809647,167.39
27,net_disturbed_forest,1684152,100.34
27,gross_minus_net_undisturbed_forest,540,0.03
27,gross_minus_net_disturbed_forest,920,0.05
28,gross_undisturbed_forest,2810133,167.42
28,gross_disturbed_forest,1682048,100.21
28,net_undisturbed_forest,2809593,167.39
28,net_disturbed_forest,1681120,100.16
28,gross_minus_net_undisturbed_forest,540,0.03
28,gross_minus_net_disturbed_forest,928,0.06
29,gross_undisturbed_forest,2810070,167.42
29,gross_disturbed_forest,1678608,100.01
29,net_undisturbed_forest,2809530,167.38
29,net_disturbed_forest,1677688,99.95
29,gross_minus_net_undisturbed_forest,540,0.03
29,gross_minus_net_disturbed_forest,920,0.05
30,gross_undisturbed_forest,2810025,167.41
30,gross_disturbed_forest,1675536,99.82
30,net_undisturbed_forest,2809485,167.38
30,net_disturbed_forest,1674624,99.77
30,gross_minus_net_undisturbed_forest,540,0.03
30,gross_minus_net_disturbed_forest,912,0.05
31,gross_undisturbed_forest,2809989,167.41
31,gross_disturbed_forest,1672744,99.66
31,net_undisturbed_forest,2809449,167.38
31,net_disturbed_forest,1671824,99.6
31,gross_minus_net_undisturbed_forest,540,0.03
31,gross_minus_net_disturbed_forest,920,0.05
32,gross_undisturbed_forest,2809989,167.41
32,gross_disturbed_forest,1669272,99.45
32,net_undisturbed_forest,2809449,167.38
32,net_disturbed_forest,1668368,99.4
32,gross_minus_net_undisturbed_forest,540,0.03
32,gross_minus_net_disturbed_forest,904,0.05
33,gross_undisturbed_forest,2809953,167.41
33,gross_disturbed_forest,1664840,99.19
33,net_undisturbed_forest,2809413,167.38
33,net_disturbed_forest,1663944,99.13
33,gross_minus_net_undisturbed_forest,540,0.03
33,gross_minus_net_disturbed_forest,896,0.05
34,gross_undisturbed_forest,2809917,167.41
34,gross_disturbed_forest,1659104,98.85
34,net_undisturbed_forest,2809377,167.38
34,net_disturbed_forest,1658208,98.79
34,gross_minus_net_undisturbed_forest,540,0.03
34,gross_minus_net_disturbed_forest,896,0.05
35,gross_undisturbed_forest,2809854,167.4
35,gross_disturbed_forest,1652656,98.46
35,net_undisturbed_forest,2809314,167.37
35,net_disturbed_forest,1651744,98.41
35,gross_minus_net_undisturbed_forest,540,0.03
35,gross_minus_net_disturbed_forest,912,0.05
36,gross_undisturbed_forest,2809791,167.4
36,gross_disturbed_forest,1644312,97.96
36,net_undisturbed_forest,2809251,167.37
36,net_disturbed_forest,1643400,97.91
36,gross_minus_net_undisturbed_forest,540,0.03
36,gross_minus_net_disturbed_forest,912,0.05
37,gross_undisturbed_forest,2809782,167.4
37,gross_disturbed_forest,1642720,97.87
37,net_undisturbed_forest,2809242,167.37
37,net_disturbed_forest,1641824,97.82
37,gross_minus_net_undisturbed_forest,540,0.03
37,gross_minus_net_disturbed_forest,896,0.05
38,gross_undisturbed_forest,2809782,167.4
38,gross_disturbed_forest,1641456,97.79
38,net_undisturbed_forest,2809242,167.37
38,net_disturbed_forest,1640536,97.74
38,gross_minus_net_undisturbed_forest,540,0.03
38,gross_minus_net_disturbed_forest,920,0.05
39,gross_undisturbed_forest,2809782,167.4
39,gross_disturbed_forest,1640192,97.72
39,net_undisturbed_forest,2809242,167.37
39,net_disturbed_forest,1639232,97.66
39,gross_minus_net_undisturbed_forest,540,0.03
39,gross_minus_net_disturbed_forest,960,0.06
40,gross_undisturbed_forest,2809755,167.4
40,gross_disturbed_forest,1638808,97.64
40,net_undisturbed_forest,2809215,167.37
40,net_disturbed_forest,1637816,97.58
40,gross_minus_net_undisturbed_forest,540,0.03
40,gross_minus_net_disturbed_forest,992,0.06
41,gross_undisturbed_forest,2809755,167.4
41,gross_disturbed_forest,1637544,97.56
41,net_undisturbed_forest,2809215,167.37
41,net_disturbed_forest,1636560,97.5
41,gross_minus_net_undisturbed_forest,540,0.03
41,gross_minus_net_disturbed_forest,984,0.06
42,gross_undisturbed_forest,2809746,167.4
42,gross_disturbed_forest,1635912,97.46
42,net_undisturbed_forest,2809206,167.37
42,net_disturbed_forest,1634904,97.4
42,gross_minus_net_undisturbed_forest,540,0.03
42,gross_minus_net_disturbed_forest,1008,0.06
43,gross_undisturbed_forest,2809737,167.4
43,gross_disturbed_forest,1634080,97.35
43,net_undisturbed_forest,2809197,167.36
43,net_disturbed_forest,1633096,97.3
43,gross_minus_net_undisturbed_forest,540,0.03
43,gross_minus_net_disturbed_forest,984,0.06
44,gross_undisturbed_forest,2809737,167.4
44,gross_disturbed_forest,1631760,97.22
44,net_undisturbed_forest,2809197,167.36
44,net_disturbed_forest,1630760,97.16
44,gross_minus_net_undisturbed_forest,540,0.03
44,gross_minus_net_disturbed_forest,1000,0.06
45,gross_undisturbed_forest,2809728,167.4
45,gross_disturbed_forest,1630040,97.11
45,net_undisturbed_forest,2809188,167.36
45,net_disturbed_forest,1629024,97.05
45,gross_minus_net_undisturbed_forest,540,0.03
45,gross_minus_net_disturbed_forest,1016,0.06
46,gross_undisturbed_forest,2809728,167.4
46,gross_disturbed_forest,1628200,97.0
46,net_undisturbed_forest,2809188,167.36
46,net_disturbed_forest,1627184,96.94
46,gross_minus_net_undisturbed_forest,540,0.03
46,gross_minus_net_disturbed_forest,1016,0.06
47,gross_undisturbed_forest,2809602,167.39
47,gross_disturbed_forest,1623728,96.74
47,net_undisturbed_forest,2809062,167.36
47,net_disturbed_forest,1622704,96.68
47,gross_minus_net_undisturbed_forest,540,0.03
47,gross_minus_net_disturbed_forest,1024,0.06
48,gross_undisturbed_forest,2809476,167.38
48,gross_disturbed_forest,1619640,96.49
48,net_undisturbed_forest,2808936,167.35
48,net_disturbed_forest,1618592,96.43
48,gross_minus_net_undisturbed_forest,540,0.03
48,gross_minus_net_disturbed_forest,1048,0.06
49,gross_undisturbed_forest,2809305,167.37
49,gross_disturbed_forest,1614640,96.2
49,net_undisturbed_forest,2808765,167.34
49,net_disturbed_forest,1613608,96.13
49,gross_minus_net_undisturbed_forest,540,0.03
49,gross_minus_net_disturbed_forest,1032,0.06
50,gross_undisturbed_forest,2809224,167.37
50,gross_disturbed_forest,1609928,95.92
50,net_undisturbed_forest,2808684,167.33
50,net_disturbed_forest,1608904,95.85
50,gross_minus_net_undisturbed_forest,540,0.03
50,gross_minus_net_disturbed_forest,1024,0.06
51,gross_undisturbed_forest,2809080,167.36
51,gross_disturbed_forest,1605536,95.65
51,net_undisturbed_forest,2808540,167.33
51,net_disturbed_forest,1604464,95.59
51,gross_minus_net_undisturbed_forest,540,0.03
51,gross_minus_net_disturbed_forest,1072,0.06
52,gross_undisturbed_forest,2809053,167.36
52,gross_disturbed_forest,1603656,95.54
52,net_undisturbed_forest,2808513,167.32
52,net_disturbed_forest,1602552,95.48
52,gross_minus_net_undisturbed_forest,540,0.03
52,gross_minus_net_disturbed_forest,1104,0.07
53,gross_undisturbed_forest,2808990,167.35
53,gross_disturbed_forest,1599064,95.27
53,net_undisturbed_forest,2808450,167.32
53,net_disturbed_forest,1597920,95.2
53,gross_minus_net_undisturbed_forest,540,0.03
53,gross_minus_net_disturbed_forest,1144,0.07
54,gross_undisturbed_forest,2808918,167.35
54,gross_disturbed_forest,1593912,94.96
54,net_undisturbed_forest,2808378,167.32
54,net_disturbed_forest,1592712,94.89
54,gross_minus_net_undisturbed_forest,540,0.03
54,gross_minus_net_disturbed_forest,1200,0.07
55,gross_undisturbed_forest,2808855,167.34
55,gross_disturbed_forest,1588808,94.66
55,net_undisturbed_forest,2808315,167.31
55,net_disturbed_forest,1587616,94.59
55,gross_minus_net_undisturbed_forest,540,0.03
55,gross_minus_net_disturbed_forest,1192,0.07
56,gross_undisturbed_forest,2808792,167.34
56,gross_disturbed_forest,1583800,94.36
56,net_undisturbed_forest,2808252,167.31
56,net_disturbed_forest,1582584,94.29
56,gross_minus_net_undisturbed_forest,540,0.03
56,gross_minus_net_disturbed_forest,1216,0.07
57,gross_undisturbed_forest,2808630,167.33
57,gross_disturbed_forest,1572392,93.68
57,net_undisturbed_forest,2808090,167.3
57,net_disturbed_forest,1571384,93.62
57,gross_minus_net_undisturbed_forest,540,0.03
57,gross_minus_net_disturbed_forest,1008,0.06
58,gross_undisturbed_forest,2808468,167.32
58,gross_disturbed_forest,1563432,93.15
58,net_undisturbed_forest,2807928,167.29
58,net_disturbed_forest,1562432,93.09
58,gross_minus_net_undisturbed_forest,540,0.03
58,gross_minus_net_disturbed_forest,1000,0.06
59,gross_undisturbed_forest,2808351,167.31
59,gross_disturbed_forest,1554016,92.58
59,net_undisturbed_forest,2807811,167.28
59,net_disturbed_forest,1552992,92.52
59,gross_minus_net_undisturbed_forest,540,0.03
59,gross_minus_net_disturbed_forest,1024,0.06
60,gross_undisturbed_forest,2808243,167.31
60,gross_disturbed_forest,1542848,91.92
60,net_undisturbed_forest,2807703,167.28
60,net_disturbed_forest,1541808,91.86
60,gross_minus_net_undisturbed_forest,540,0.03
60,gross_minus_net_disturbed_forest,1040,0.06
61,gross_undisturbed_forest,2808162,167.3
61,gross_disturbed_forest,1531744,91.26
61,net_undisturbed_forest,2807622,167.27
61,net_disturbed_forest,1530672,91.19
61,gross_minus_net_undisturbed_forest,540,0.03
61,gross_minus_net_disturbed_forest,1072,0.06
62,gross_undisturbed_forest,2807991,167.29
62,gross_disturbed_forest,1519200,90.51
62,net_undisturbed_forest,2807451,167.26
62,net_disturbed_forest,1518096,90.44
62,gross_minus_net_undisturbed_forest,540,0.03
62,gross_minus_net_disturbed_forest,1104,0.07
63,gross_undisturbed_forest,2807856,167.28
63,gross_disturbed_forest,1506776,89.77
63,net_undisturbed_forest,2807316,167.25
63,net_disturbed_forest,1505656,89.7
63,gross_minus_net_undisturbed_forest,540,0.03
63,gross_minus_net_disturbed_forest,1120,0.07
64,gross_undisturbed_forest,2807595,167.27
64,gross_disturbed_forest,1494976,89.07
64,net_undisturbed_forest,2807055,167.24
64,net_disturbed_forest,1493848,89.0
64,gross_minus_net_undisturbed_forest,540,0.03
64,gross_minus_net_disturbed_forest,1128,0.07
65,gross_undisturbed_forest,2807280,167.25
65,gross_disturbed_forest,1482024,88.3
65,net_undisturbed_forest,2806740,167.22
65,net_disturbed_forest,1480848,88.23
65,gross_minus_net_undisturbed_forest,540,0.03
65,gross_minus_net_disturbed_forest,1176,0.07
66,gross_undisturbed_forest,2806956,167.23
66,gross_disturbed_forest,1467616,87.44
66,net_undisturbed_forest,2806416,167.2
66,net_disturbed_forest,1466392,87.36
66,gross_minus_net_undisturbed_forest,540,0.03
66,gross_minus_net_disturbed_forest,1224,0.07
67,gross_undisturbed_forest,2806515,167.2
67,gross_disturbed_forest,1451296,86.46
67,net_undisturbed_forest,2805975,167.17
67,net_disturbed_forest,1449944,86.38
67,gross_minus_net_undisturbed_forest,540,0.03
67,gross_minus_net_disturbed_forest,1352,0.08
68,gross_undisturbed_forest,2806047,167.18
68,gross_disturbed_forest,1432792,85.36
68,net_undisturbed_forest,2805507,167.14
68,net_disturbed_forest,1431352,85.28
68,gross_minus_net_undisturbed_forest,540,0.03
68,gross_minus_net_disturbed_forest,1440,0.09
