time_step,class,pixels,percentage
30,impacted_gross_minus_net_forest_disturbed_undisturbed,1001,0.09
31,impacted_gross_forest_disturbed_undisturbed,222671,13.27
31,impacted_net_forest_disturbed_undisturbed,221560,20.12
31,impacted_gross_minus_net_forest_disturbed_undisturbed,1111,0.1
32,impacted_gross_forest_disturbed_undisturbed,217345,12.95
32,impacted_net_forest_disturbed_undisturbed,216097,19.69
32,impacted_gross_minus_net_forest_disturbed_undisturbed,1248,0.11
33,impacted_gross_forest_disturbed_undisturbed,212037,12.63
33,impacted_net_forest_disturbed_undisturbed,210694,19.26
33,impacted_gross_minus_net_forest_disturbed_undisturbed,1343,0.12
34,impacted_gross_forest_disturbed_undisturbed,206737,12.32
34,impacted_net_forest_disturbed_undisturbed,205288,18.83
34,impacted_gross_minus_net_forest_disturbed_undisturbed,1449,0.13
35,impacted_gross_forest_disturbed_undisturbed,201649,12.01
35,impacted_net_forest_disturbed_undisturbed,200082,18.42
35,impacted_gross_minus_net_forest_disturbed_undisturbed,1567,0.14
36,impacted_gross_forest_disturbed_undisturbed,196747,11.72
36,impacted_net_forest_disturbed_undisturbed,194972,18.01
36,impacted_gross_minus_net_forest_disturbed_undisturbed,1775,0.16
37,impacted_gross_forest_disturbed_undisturbed,195752,11.66
37,impacted_net_forest_disturbed_undisturbed,193944,17.94
37,impacted_gross_minus_net_forest_disturbed_undisturbed,1808,0.17
38,impacted_gross_forest_disturbed_undisturbed,194626,11.6
38,impacted_net_forest_disturbed_undisturbed,192801,17.85
38,impacted_gross_minus_net_forest_disturbed_undisturbed,1825,0.17
39,impacted_gross_forest_disturbed_undisturbed,193508,11.53
39,impacted_net_forest_disturbed_undisturbed,191630,17.76
39,impacted_gross_minus_net_forest_disturbed_undisturbed,1878,0.17
40,impacted_gross_forest_disturbed_undisturbed,192403,11.46
40,impacted_net_forest_disturbed_undisturbed,190477,17.68
40,impacted_gross_minus_net_forest_disturbed_undisturbed,1926,0.18
41,impacted_gross_forest_disturbed_undisturbed,191436,11.41
41,impacted_net_forest_disturbed_undisturbed,189466,17.6
41,impacted_gross_minus_net_forest_disturbed_undisturbed,1970,0.18
42,impacted_gross_forest_disturbed_undisturbed,190336,11.34
42,impacted_net_forest_disturbed_undisturbed,188302,17.52
42,impacted_gross_minus_net_forest_disturbed_undisturbed,2034,0.19
43,impacted_gross_forest_disturbed_undisturbed,189246,11.27
43,impacted_net_forest_disturbed_undisturbed,187156,17.43
43,impacted_gross_minus_net_forest_disturbed_undisturbed,2090,0.19
44,impacted_gross_forest_disturbed_undisturbed,188196,11.21
44,impacted_net_forest_disturbed_undisturbed,186067,17.35
44,impacted_gross_minus_net_forest_disturbed_undisturbed,2129,0.2
45,impacted_gross_forest_disturbed_undisturbed,187270,11.16
45,impacted_net_forest_disturbed_undisturbed,185053,17.27
45,impacted_gross_minus_net_forest_disturbed_undisturbed,2217,0.21
46,impacted_gross_forest_disturbed_undisturbed,186206,11.09
46,impacted_net_forest_disturbed_undisturbed,183935,17.19
46,impacted_gross_minus_net_forest_disturbed_undisturbed,2271,0.21
47,impacted_gross_forest_disturbed_undisturbed,184213,10.97
47,impacted_net_forest_disturbed_undisturbed,181821,17.02
47,impacted_gross_minus_net_forest_disturbed_undisturbed,2392,0.22
48,impacted_gross_forest_disturbed_undisturbed,182383,10.87
48,impacted_net_forest_disturbed_undisturbed,179885,16.87
48,impacted_gross_minus_net_forest_disturbed_undisturbed,2498,0.23
49,impacted_gross_forest_disturbed_undisturbed,180353,10.74
49,impacted_net_forest_disturbed_undisturbed,177726,16.7
49,impacted_gross_minus_net_forest_disturbed_undisturbed,2627,0.25
50,impacted_gross_forest_disturbed_undisturbed,178310,10.62
50,impacted_net_forest_disturbed_undisturbed,175524,16.53
50,impacted_gross_minus_net_forest_disturbed_undisturbed,2786,0.26
51,impacted_gross_forest_disturbed_undisturbed,176417,10.51
51,impacted_net_forest_disturbed_undisturbed,173453,16.36
51,impacted_gross_minus_net_forest_disturbed_undisturbed,2964,0.28
52,impacted_gross_forest_disturbed_undisturbed,175221,10.44
52,impacted_net_forest_disturbed_undisturbed,172145,16.25
52,impacted_gross_minus_net_forest_disturbed_undisturbed,3076,0.29
53,impacted_gross_forest_disturbed_undisturbed,173272,10.32
53,impacted_net_forest_disturbed_undisturbed,169982,16.07
53,impacted_gross_minus_net_forest_disturbed_undisturbed,3290,0.31
54,impacted_gross_forest_disturbed_undisturbed,171218,10.2
54,impacted_net_forest_disturbed_undisturbed,167699,15.89
54,impacted_gross_minus_net_forest_disturbed_undisturbed,3519,0.33
55,impacted_gross_forest_disturbed_undisturbed,169319,10.09
55,impacted_net_forest_disturbed_undisturbed,165566,15.72
55,impacted_gross_minus_net_forest_disturbed_undisturbed,3753,0.36
56,impacted_gross_forest_disturbed_undisturbed,167405,9.97
56,impacted_net_forest_disturbed_undisturbed,163353,15.54
56,impacted_gross_minus_net_forest_disturbed_undisturbed,4052,0.39
57,impacted_gross_forest_disturbed_undisturbed,161635,9.63
57,impacted_net_forest_disturbed_undisturbed,157861,15.1
57,impacted_gross_minus_net_forest_disturbed_undisturbed,3774,0.36
58,impacted_gross_forest_disturbed_undisturbed,158749,9.46
58,impacted_net_forest_disturbed_undisturbed,154698,14.84
58,impacted_gross_minus_net_forest_disturbed_undisturbed,4051,0.39
59,impacted_gross_forest_disturbed_undisturbed,155979,9.29
59,impacted_net_forest_disturbed_undisturbed,151666,14.59
59,impacted_gross_minus_net_forest_disturbed_undisturbed,4313,0.41
60,impacted_gross_forest_disturbed_undisturbed,153178,9.13
60,impacted_net_forest_disturbed_undisturbed,148571,14.33
60,impacted_gross_minus_net_forest_disturbed_undisturbed,4607,0.44
61,impacted_gross_forest_disturbed_undisturbed,150526,8.97
61,impacted_net_forest_disturbed_undisturbed,145577,14.08
61,impacted_gross_minus_net_forest_disturbed_undisturbed,4949,0.48
62,impacted_gross_forest_disturbed_undisturbed,147773,8.8
62,impacted_net_forest_disturbed_undisturbed,142496,13.82
62,impacted_gross_minus_net_forest_disturbed_undisturbed,5277,0.51
63,impacted_gross_forest_disturbed_undisturbed,145216,8.65
63,impacted_net_forest_disturbed_undisturbed,139526,13.57
63,impacted_gross_minus_net_forest_disturbed_undisturbed,5690,0.55
64,impacted_gross_forest_disturbed_undisturbed,142600,8.5
64,impacted_net_forest_disturbed_undisturbed,136483,13.32
64,impacted_gross_minus_net_forest_disturbed_undisturbed,6117,0.6
65,impacted_gross_forest_disturbed_undisturbed,140072,8.35
65,impacted_net_forest_disturbed_undisturbed,133508,13.06
65,impacted_gross_minus_net_forest_disturbed_undisturbed,6564,0.64
66,impacted_gross_forest_disturbed_undisturbed,137606,8.2
66,impacted_net_forest_disturbed_undisturbed,130611,12.82
66,impacted_gross_minus_net_forest_disturbed_undisturbed,6995,0.69
67,impacted_gross_forest_disturbed_undisturbed,134672,8.02
67,impacted_net_forest_disturbed_undisturbed,127122,12.52
67,impacted_gross_minus_net_forest_disturbed_undisturbed,7550,0.74
68,impacted_gross_forest_disturbed_undisturbed,131808,7.85
68,impacted_net_forest_disturbed_undisturbed,123656,12.22
68,impacted_gross_minus_net_forest_disturbed_undisturbed,8152,0.81
69,impacted_gross_forest_disturbed_undisturbed,128961,7.68
69,impacted_net_forest_disturbed_undisturbed,120159,11.91
69,impacted_gross_minus_net_forest_disturbed_undisturbed,8802,0.87
70,impacted_gross_forest_disturbed_undisturbed,126356,7.53
70,impacted_net_forest_disturbed_undisturbed,116947,11.64
70,impacted_gross_minus_net_forest_disturbed_undisturbed,9409,0.94
71,impacted_gross_forest_disturbed_undisturbed,123793,7.38
71,impacted_net_forest_disturbed_undisturbed,113825,11.37
71,impacted_gross_minus_net_forest_disturbed_undisturbed,9968,1.0
72,impacted_gross_forest_disturbed_undisturbed,121474,7.24
72,impacted_net_forest_disturbed_undisturbed,110958,11.12
72,impacted_gross_minus_net_forest_disturbed_undisturbed,10516,1.05
73,impacted_gross_forest_disturbed_undisturbed,119916,7.14
73,impacted_net_forest_disturbed_undisturbed,108949,10.96
73,impacted_gross_minus_net_forest_disturbed_undisturbed,10967,1.1
74,impacted_gross_forest_disturbed_undisturbed,118792,7.08
74,impacted_net_forest_disturbed_undisturbed,107324,10.83
74,impacted_gross_minus_net_forest_disturbed_undisturbed,11468,1.16
75,impacted_gross_forest_disturbed_undisturbed,117975,7.03
75,impacted_net_forest_disturbed_undisturbed,106101,10.75
75,impacted_gross_minus_net_forest_disturbed_undisturbed,11874,1.2
76,impacted_gross_forest_disturbed_undisturbed,117185,6.98
76,impacted_net_forest_disturbed_undisturbed,105005,10.68
76,impacted_gross_minus_net_forest_disturbed_undisturbed,12180,1.24
