time_step,type,AGB,Carbon
33,final_total_AGB_gross_minus_net_undisturbed_forest,12832.0,6416.0
34,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
34,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
34,final_total_AGB_gross_forest,141102544.0,70551272.0
34,final_total_AGB_net_forest,88240992.0,44120496.0
34,final_total_AGB_gross_minus_net_forest,52861552.0,26430776.0
34,final_total_AGB_agroforestry,52688428.0,26344214.0
34,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
34,final_total_AGB_gross_disturbed_forest,19853266.0,9926633.0
34,final_total_AGB_net_disturbed_forest,19692996.0,9926633.0
34,final_total_AGB_gross_minus_net_disturbed_forest,160270.0,0.0
34,final_total_AGB_gross_undisturbed_forest,68560848.0,34280424.0
34,final_total_AGB_net_undisturbed_forest,68548000.0,34274000.0
34,final_total_AGB_gross_minus_net_undisturbed_forest,12848.0,6424.0
35,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
35,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
35,final_total_AGB_gross_forest,141414464.0,70707232.0
35,final_total_AGB_net_forest,88309104.0,44154552.0
35,final_total_AGB_gross_minus_net_forest,53105360.0,26552680.0
35,final_total_AGB_agroforestry,52919048.0,26459524.0
35,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
35,final_total_AGB_gross_disturbed_forest,19923128.0,9961564.0
35,final_total_AGB_net_disturbed_forest,19749688.0,9961564.0
35,final_total_AGB_gross_minus_net_disturbed_forest,173440.0,0.0
35,final_total_AGB_gross_undisturbed_forest,68572288.0,34286144.0
35,final_total_AGB_net_undisturbed_forest,68559424.0,34279712.0
35,final_total_AGB_gross_minus_net_undisturbed_forest,12864.0,6432.0
36,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
36,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
36,final_total_AGB_gross_forest,141692912.0,70846456.0
36,final_total_AGB_net_forest,88354960.0,44177480.0
36,final_total_AGB_gross_minus_net_forest,53337952.0,26668976.0
36,final_total_AGB_agroforestry,53154472.0,26577236.0
36,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
36,final_total_AGB_gross_disturbed_forest,19954592.0,9977296.0
36,final_total_AGB_net_disturbed_forest,19783990.0,9977296.0
36,final_total_AGB_gross_minus_net_disturbed_forest,170602.0,0.0
36,final_total_AGB_gross_undisturbed_forest,68583848.0,34291924.0
36,final_total_AGB_net_undisturbed_forest,68570968.0,34285484.0
36,final_total_AGB_gross_minus_net_undisturbed_forest,12880.0,6440.0
37,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
37,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
37,final_total_AGB_gross_forest,141925808.0,70962904.0
37,final_total_AGB_net_forest,88347992.0,44173996.0
37,final_total_AGB_gross_minus_net_forest,53577816.0,26788908.0
37,final_total_AGB_agroforestry,53400828.0,26700414.0
37,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
37,final_total_AGB_gross_disturbed_forest,19935930.0,9967965.0
37,final_total_AGB_net_disturbed_forest,19771842.0,9967965.0
37,final_total_AGB_gross_minus_net_disturbed_forest,164088.0,0.0
37,final_total_AGB_gross_undisturbed_forest,68589048.0,34294524.0
37,final_total_AGB_net_undisturbed_forest,68576152.0,34288076.0
37,final_total_AGB_gross_minus_net_undisturbed_forest,12896.0,6448.0
38,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
38,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
38,final_total_AGB_gross_forest,142137264.0,71068632.0
38,final_total_AGB_net_forest,88325384.0,44162692.0
38,final_total_AGB_gross_minus_net_forest,53811880.0,26905940.0
38,final_total_AGB_agroforestry,53647536.0,26823768.0
38,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
38,final_total_AGB_gross_disturbed_forest,19890900.0,9945450.0
38,final_total_AGB_net_disturbed_forest,19739466.0,9945450.0
38,final_total_AGB_gross_minus_net_disturbed_forest,151434.0,0.0
38,final_total_AGB_gross_undisturbed_forest,68598832.0,34299416.0
38,final_total_AGB_net_undisturbed_forest,68585920.0,34292960.0
38,final_total_AGB_gross_minus_net_undisturbed_forest,12912.0,6456.0
39,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
39,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
39,final_total_AGB_gross_forest,142331312.0,71165656.0
39,final_total_AGB_net_forest,88286024.0,44143012.0
39,final_total_AGB_gross_minus_net_forest,54045288.0,27022644.0
39,final_total_AGB_agroforestry,53896352.0,26948176.0
39,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
39,final_total_AGB_gross_disturbed_forest,19828696.0,9914348.0
39,final_total_AGB_net_disturbed_forest,19692682.0,9914348.0
39,final_total_AGB_gross_minus_net_disturbed_forest,136014.0,0.0
39,final_total_AGB_gross_undisturbed_forest,68606272.0,34303136.0
39,final_total_AGB_net_undisturbed_forest,68593344.0,34296672.0
39,final_total_AGB_gross_minus_net_undisturbed_forest,12928.0,6464.0
40,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
40,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
40,final_total_AGB_gross_forest,142537008.0,71268504.0
40,final_total_AGB_net_forest,88270584.0,44135292.0
40,final_total_AGB_gross_minus_net_forest,54266424.0,27133212.0
40,final_total_AGB_agroforestry,54138804.0,27069402.0
40,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
40,final_total_AGB_gross_disturbed_forest,19786092.0,9893046.0
40,final_total_AGB_net_disturbed_forest,19671404.0,9893046.0
40,final_total_AGB_gross_minus_net_disturbed_forest,114688.0,0.0
40,final_total_AGB_gross_undisturbed_forest,68612120.0,34306060.0
40,final_total_AGB_net_undisturbed_forest,68599176.0,34299588.0
40,final_total_AGB_gross_minus_net_undisturbed_forest,12944.0,6472.0
41,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
41,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
41,final_total_AGB_gross_forest,142754976.0,71377488.0
41,final_total_AGB_net_forest,88261800.0,44130900.0
41,final_total_AGB_gross_minus_net_forest,54493176.0,27246588.0
41,final_total_AGB_agroforestry,54384684.0,27192342.0
41,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
41,final_total_AGB_gross_disturbed_forest,19753814.0,9876907.0
41,final_total_AGB_net_disturbed_forest,19658284.0,9876907.0
41,final_total_AGB_gross_minus_net_disturbed_forest,95530.0,0.0
41,final_total_AGB_gross_undisturbed_forest,68616472.0,34308236.0
41,final_total_AGB_net_undisturbed_forest,68603512.0,34301756.0
41,final_total_AGB_gross_minus_net_undisturbed_forest,12960.0,6480.0
42,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
42,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
42,final_total_AGB_gross_forest,142966160.0,71483080.0
42,final_total_AGB_net_forest,88257816.0,44128908.0
42,final_total_AGB_gross_minus_net_forest,54708344.0,27354172.0
42,final_total_AGB_agroforestry,54620240.0,27310120.0
42,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
42,final_total_AGB_gross_disturbed_forest,19722410.0,9861205.0
42,final_total_AGB_net_disturbed_forest,19647288.0,9861205.0
42,final_total_AGB_gross_minus_net_disturbed_forest,75122.0,0.0
42,final_total_AGB_gross_undisturbed_forest,68623504.0,34311752.0
42,final_total_AGB_net_undisturbed_forest,68610528.0,34305264.0
42,final_total_AGB_gross_minus_net_undisturbed_forest,12976.0,6488.0
43,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
43,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
43,final_total_AGB_gross_forest,143131456.0,71565728.0
43,final_total_AGB_net_forest,88168672.0,44084336.0
43,final_total_AGB_gross_minus_net_forest,54962784.0,27481392.0
43,final_total_AGB_agroforestry,54861096.0,27430548.0
43,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
43,final_total_AGB_gross_disturbed_forest,19647348.0,9823674.0
43,final_total_AGB_net_disturbed_forest,19558646.0,9823674.0
43,final_total_AGB_gross_minus_net_disturbed_forest,88702.0,0.0
43,final_total_AGB_gross_undisturbed_forest,68623016.0,34311508.0
43,final_total_AGB_net_undisturbed_forest,68610024.0,34305012.0
43,final_total_AGB_gross_minus_net_undisturbed_forest,12992.0,6496.0
44,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
44,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
44,final_total_AGB_gross_forest,142263296.0,71131648.0
44,final_total_AGB_net_forest,88434520.0,44217260.0
44,final_total_AGB_gross_minus_net_forest,53828776.0,26914388.0
44,final_total_AGB_agroforestry,53717728.0,26858864.0
44,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
44,final_total_AGB_gross_disturbed_forest,19373488.0,9686744.0
44,final_total_AGB_net_disturbed_forest,19275614.0,9686744.0
44,final_total_AGB_gross_minus_net_disturbed_forest,97874.0,0.0
44,final_total_AGB_gross_undisturbed_forest,69172080.0,34586040.0
44,final_total_AGB_net_undisturbed_forest,69158904.0,34579452.0
44,final_total_AGB_gross_minus_net_undisturbed_forest,13176.0,6588.0
45,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
45,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
45,final_total_AGB_gross_forest,143440096.0,71720048.0
45,final_total_AGB_net_forest,89304336.0,44652168.0
45,final_total_AGB_gross_minus_net_forest,54135760.0,27067880.0
45,final_total_AGB_agroforestry,54014036.0,27007018.0
45,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
45,final_total_AGB_gross_disturbed_forest,19507404.0,9753702.0
45,final_total_AGB_net_disturbed_forest,19399014.0,9753702.0
45,final_total_AGB_gross_minus_net_disturbed_forest,108390.0,0.0
45,final_total_AGB_gross_undisturbed_forest,69918648.0,34959324.0
45,final_total_AGB_net_undisturbed_forest,69905320.0,34952660.0
45,final_total_AGB_gross_minus_net_undisturbed_forest,13328.0,6664.0
46,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
46,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
46,final_total_AGB_gross_forest,144180256.0,72090128.0
46,final_total_AGB_net_forest,89826576.0,44913288.0
46,final_total_AGB_gross_minus_net_forest,54353680.0,27176840.0
46,final_total_AGB_agroforestry,54223176.0,27111588.0
46,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
46,final_total_AGB_gross_disturbed_forest,19612690.0,9806345.0
46,final_total_AGB_net_disturbed_forest,19495592.0,9806345.0
46,final_total_AGB_gross_minus_net_disturbed_forest,117098.0,0.0
46,final_total_AGB_gross_undisturbed_forest,70344392.0,35172196.0
46,final_total_AGB_net_undisturbed_forest,70330984.0,35165492.0
46,final_total_AGB_gross_minus_net_undisturbed_forest,13408.0,6704.0
47,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
47,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
47,final_total_AGB_gross_forest,144637920.0,72318960.0
47,final_total_AGB_net_forest,90100888.0,45050444.0
47,final_total_AGB_gross_minus_net_forest,54537032.0,27268516.0
47,final_total_AGB_agroforestry,54398300.0,27199150.0
47,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
47,final_total_AGB_gross_disturbed_forest,19699818.0,9849909.0
47,final_total_AGB_net_disturbed_forest,19574530.0,9849909.0
47,final_total_AGB_gross_minus_net_disturbed_forest,125288.0,0.0
47,final_total_AGB_gross_undisturbed_forest,70539808.0,35269904.0
47,final_total_AGB_net_undisturbed_forest,70526352.0,35263176.0
47,final_total_AGB_gross_minus_net_undisturbed_forest,13456.0,6728.0
48,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
48,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
48,final_total_AGB_gross_forest,144957936.0,72478968.0
48,final_total_AGB_net_forest,90258360.0,45129180.0
48,final_total_AGB_gross_minus_net_forest,54699576.0,27349788.0
48,final_total_AGB_agroforestry,54550828.0,27275414.0
48,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
48,final_total_AGB_gross_disturbed_forest,19778494.0,9889247.0
48,final_total_AGB_net_disturbed_forest,19643210.0,9889247.0
48,final_total_AGB_gross_minus_net_disturbed_forest,135284.0,0.0
48,final_total_AGB_gross_undisturbed_forest,70628624.0,35314312.0
48,final_total_AGB_net_undisturbed_forest,70615144.0,35307572.0
48,final_total_AGB_gross_minus_net_undisturbed_forest,13480.0,6740.0
49,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
49,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
49,final_total_AGB_gross_forest,145207840.0,72603920.0
49,final_total_AGB_net_forest,90342424.0,45171212.0
49,final_total_AGB_gross_minus_net_forest,54865416.0,27432708.0
49,final_total_AGB_agroforestry,54707132.0,27353566.0
49,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
49,final_total_AGB_gross_disturbed_forest,19830430.0,9915215.0
49,final_total_AGB_net_disturbed_forest,19685646.0,9915215.0
49,final_total_AGB_gross_minus_net_disturbed_forest,144784.0,0.0
49,final_total_AGB_gross_undisturbed_forest,70670272.0,35335136.0
49,final_total_AGB_net_undisturbed_forest,70656776.0,35328388.0
49,final_total_AGB_gross_minus_net_undisturbed_forest,13496.0,6748.0
50,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
50,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
50,final_total_AGB_gross_forest,145426944.0,72713472.0
50,final_total_AGB_net_forest,90401032.0,45200516.0
50,final_total_AGB_gross_minus_net_forest,55025912.0,27512956.0
50,final_total_AGB_agroforestry,54858140.0,27429070.0
50,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
50,final_total_AGB_gross_disturbed_forest,19878992.0,9939496.0
50,final_total_AGB_net_disturbed_forest,19724738.0,9939496.0
50,final_total_AGB_gross_minus_net_disturbed_forest,154254.0,0.0
50,final_total_AGB_gross_undisturbed_forest,70689808.0,35344904.0
50,final_total_AGB_net_undisturbed_forest,70676288.0,35338144.0
50,final_total_AGB_gross_minus_net_undisturbed_forest,13520.0,6760.0
51,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
51,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
51,final_total_AGB_gross_forest,145627472.0,72813736.0
51,final_total_AGB_net_forest,90444720.0,45222360.0
51,final_total_AGB_gross_minus_net_forest,55182752.0,27591376.0
51,final_total_AGB_agroforestry,55004916.0,27502458.0
51,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
51,final_total_AGB_gross_disturbed_forest,19922698.0,9961349.0
51,final_total_AGB_net_disturbed_forest,19758400.0,9961349.0
51,final_total_AGB_gross_minus_net_disturbed_forest,164298.0,0.0
51,final_total_AGB_gross_undisturbed_forest,70699848.0,35349924.0
51,final_total_AGB_net_undisturbed_forest,70686320.0,35343160.0
51,final_total_AGB_gross_minus_net_undisturbed_forest,13528.0,6764.0
52,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
52,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
52,final_total_AGB_gross_forest,145809984.0,72904992.0
52,final_total_AGB_net_forest,90486088.0,45243044.0
52,final_total_AGB_gross_minus_net_forest,55323896.0,27661948.0
52,final_total_AGB_agroforestry,55134392.0,27567196.0
52,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
52,final_total_AGB_gross_disturbed_forest,19970102.0,9985051.0
52,final_total_AGB_net_disturbed_forest,19794146.0,9985051.0
52,final_total_AGB_gross_minus_net_disturbed_forest,175956.0,0.0
52,final_total_AGB_gross_undisturbed_forest,70705488.0,35352744.0
52,final_total_AGB_net_undisturbed_forest,70691944.0,35345972.0
52,final_total_AGB_gross_minus_net_undisturbed_forest,13544.0,6772.0
53,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
53,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
53,final_total_AGB_gross_forest,145983504.0,72991752.0
53,final_total_AGB_net_forest,90511320.0,45255660.0
53,final_total_AGB_gross_minus_net_forest,55472184.0,27736092.0
53,final_total_AGB_agroforestry,55267788.0,27633894.0
53,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
53,final_total_AGB_gross_disturbed_forest,20006008.0,10003004.0
53,final_total_AGB_net_disturbed_forest,19815166.0,10003004.0
53,final_total_AGB_gross_minus_net_disturbed_forest,190842.0,0.0
53,final_total_AGB_gross_undisturbed_forest,70709712.0,35354856.0
53,final_total_AGB_net_undisturbed_forest,70696152.0,35348076.0
53,final_total_AGB_gross_minus_net_undisturbed_forest,13560.0,6780.0
54,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
54,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
54,final_total_AGB_gross_forest,146111440.0,73055720.0
54,final_total_AGB_net_forest,90473392.0,45236696.0
54,final_total_AGB_gross_minus_net_forest,55638048.0,27819024.0
54,final_total_AGB_agroforestry,55414688.0,27707344.0
54,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
54,final_total_AGB_gross_disturbed_forest,19987518.0,9993759.0
54,final_total_AGB_net_disturbed_forest,19777722.0,9993759.0
54,final_total_AGB_gross_minus_net_disturbed_forest,209796.0,0.0
54,final_total_AGB_gross_undisturbed_forest,70709232.0,35354616.0
54,final_total_AGB_net_undisturbed_forest,70695672.0,35347836.0
54,final_total_AGB_gross_minus_net_undisturbed_forest,13560.0,6780.0
55,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
55,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
55,final_total_AGB_gross_forest,146231456.0,73115728.0
55,final_total_AGB_net_forest,90431952.0,45215976.0
55,final_total_AGB_gross_minus_net_forest,55799504.0,27899752.0
55,final_total_AGB_agroforestry,55557648.0,27778824.0
55,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
55,final_total_AGB_gross_disturbed_forest,19964994.0,9982497.0
55,final_total_AGB_net_disturbed_forest,19736710.0,9982497.0
55,final_total_AGB_gross_minus_net_disturbed_forest,228284.0,0.0
55,final_total_AGB_gross_undisturbed_forest,70708816.0,35354408.0
55,final_total_AGB_net_undisturbed_forest,70695248.0,35347624.0
55,final_total_AGB_gross_minus_net_undisturbed_forest,13568.0,6784.0
56,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
56,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
56,final_total_AGB_gross_forest,146340304.0,73170152.0
56,final_total_AGB_net_forest,90371848.0,45185924.0
56,final_total_AGB_gross_minus_net_forest,55968456.0,27984228.0
56,final_total_AGB_agroforestry,55703860.0,27851930.0
56,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
56,final_total_AGB_gross_disturbed_forest,19931682.0,9965841.0
56,final_total_AGB_net_disturbed_forest,19680654.0,9965841.0
56,final_total_AGB_gross_minus_net_disturbed_forest,251028.0,0.0
56,final_total_AGB_gross_undisturbed_forest,70704768.0,35352384.0
56,final_total_AGB_net_undisturbed_forest,70691192.0,35345596.0
56,final_total_AGB_gross_minus_net_undisturbed_forest,13576.0,6788.0
57,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
57,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
57,final_total_AGB_gross_forest,146432256.0,73216128.0
57,final_total_AGB_net_forest,90308632.0,45154316.0
57,final_total_AGB_gross_minus_net_forest,56123624.0,28061812.0
57,final_total_AGB_agroforestry,55836860.0,27918430.0
57,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
57,final_total_AGB_gross_disturbed_forest,19894818.0,9947409.0
57,final_total_AGB_net_disturbed_forest,19621638.0,9947409.0
57,final_total_AGB_gross_minus_net_disturbed_forest,273180.0,0.0
57,final_total_AGB_gross_undisturbed_forest,70700568.0,35350284.0
57,final_total_AGB_net_undisturbed_forest,70686992.0,35343496.0
57,final_total_AGB_gross_minus_net_undisturbed_forest,13576.0,6788.0
58,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
58,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
58,final_total_AGB_gross_forest,146518496.0,73259248.0
58,final_total_AGB_net_forest,90242064.0,45121032.0
58,final_total_AGB_gross_minus_net_forest,56276432.0,28138216.0
58,final_total_AGB_agroforestry,55964844.0,27982422.0
58,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
58,final_total_AGB_gross_disturbed_forest,19858904.0,9929452.0
58,final_total_AGB_net_disturbed_forest,19560900.0,9929452.0
58,final_total_AGB_gross_minus_net_disturbed_forest,298004.0,0.0
58,final_total_AGB_gross_undisturbed_forest,70694744.0,35347372.0
58,final_total_AGB_net_undisturbed_forest,70681168.0,35340584.0
58,final_total_AGB_gross_minus_net_undisturbed_forest,13576.0,6788.0
59,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
59,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
59,final_total_AGB_gross_forest,146582064.0,73291032.0
59,final_total_AGB_net_forest,90159448.0,45079724.0
59,final_total_AGB_gross_minus_net_forest,56422616.0,28211308.0
59,final_total_AGB_agroforestry,56083856.0,28041928.0
59,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
59,final_total_AGB_gross_disturbed_forest,19811816.0,9905908.0
59,final_total_AGB_net_disturbed_forest,19486634.0,9905908.0
59,final_total_AGB_gross_minus_net_disturbed_forest,325182.0,0.0
59,final_total_AGB_gross_undisturbed_forest,70686392.0,35343196.0
59,final_total_AGB_net_undisturbed_forest,70672816.0,35336408.0
59,final_total_AGB_gross_minus_net_undisturbed_forest,13576.0,6788.0
60,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
60,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
60,final_total_AGB_gross_forest,146636448.0,73318224.0
60,final_total_AGB_net_forest,90077384.0,45038692.0
60,final_total_AGB_gross_minus_net_forest,56559064.0,28279532.0
60,final_total_AGB_agroforestry,56194708.0,28097354.0
60,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
60,final_total_AGB_gross_disturbed_forest,19761900.0,9880950.0
60,final_total_AGB_net_disturbed_forest,19411124.0,9880950.0
60,final_total_AGB_gross_minus_net_disturbed_forest,350776.0,0.0
60,final_total_AGB_gross_undisturbed_forest,70679840.0,35339920.0
60,final_total_AGB_net_undisturbed_forest,70666256.0,35333128.0
60,final_total_AGB_gross_minus_net_undisturbed_forest,13584.0,6792.0
61,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
61,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
61,final_total_AGB_gross_forest,146671408.0,73335704.0
61,final_total_AGB_net_forest,89975600.0,44987800.0
61,final_total_AGB_gross_minus_net_forest,56695808.0,28347904.0
61,final_total_AGB_agroforestry,56303312.0,28151656.0
61,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
61,final_total_AGB_gross_disturbed_forest,19698418.0,9849209.0
61,final_total_AGB_net_disturbed_forest,19319510.0,9849209.0
61,final_total_AGB_gross_minus_net_disturbed_forest,378908.0,0.0
61,final_total_AGB_gross_undisturbed_forest,70669672.0,35334836.0
61,final_total_AGB_net_undisturbed_forest,70656096.0,35328048.0
61,final_total_AGB_gross_minus_net_undisturbed_forest,13576.0,6788.0
62,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
62,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
62,final_total_AGB_gross_forest,146703744.0,73351872.0
62,final_total_AGB_net_forest,89879648.0,44939824.0
62,final_total_AGB_gross_minus_net_forest,56824096.0,28412048.0
62,final_total_AGB_agroforestry,56402972.0,28201486.0
62,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
62,final_total_AGB_gross_disturbed_forest,19638034.0,9819017.0
62,final_total_AGB_net_disturbed_forest,19230498.0,9819017.0
62,final_total_AGB_gross_minus_net_disturbed_forest,407536.0,0.0
62,final_total_AGB_gross_undisturbed_forest,70662736.0,35331368.0
62,final_total_AGB_net_undisturbed_forest,70649152.0,35324576.0
62,final_total_AGB_gross_minus_net_undisturbed_forest,13584.0,6792.0
63,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
63,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
63,final_total_AGB_gross_forest,146721808.0,73360904.0
63,final_total_AGB_net_forest,89778864.0,44889432.0
63,final_total_AGB_gross_minus_net_forest,56942944.0,28471472.0
63,final_total_AGB_agroforestry,56494748.0,28247374.0
63,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
63,final_total_AGB_gross_disturbed_forest,19573316.0,9786658.0
63,final_total_AGB_net_disturbed_forest,19138704.0,9786658.0
63,final_total_AGB_gross_minus_net_disturbed_forest,434612.0,0.0
63,final_total_AGB_gross_undisturbed_forest,70653744.0,35326872.0
63,final_total_AGB_net_undisturbed_forest,70640160.0,35320080.0
63,final_total_AGB_gross_minus_net_undisturbed_forest,13584.0,6792.0
64,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
64,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
64,final_total_AGB_gross_forest,148273344.0,74136672.0
64,final_total_AGB_net_forest,90721072.0,45360536.0
64,final_total_AGB_gross_minus_net_forest,57552272.0,28776136.0
64,final_total_AGB_agroforestry,57102796.0,28551398.0
64,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
64,final_total_AGB_gross_disturbed_forest,19530498.0,9765249.0
64,final_total_AGB_net_disturbed_forest,19094782.0,9765249.0
64,final_total_AGB_gross_minus_net_disturbed_forest,435716.0,0.0
64,final_total_AGB_gross_undisturbed_forest,71640048.0,35820024.0
64,final_total_AGB_net_undisturbed_forest,71626288.0,35813144.0
64,final_total_AGB_gross_minus_net_undisturbed_forest,13760.0,6880.0
65,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
65,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
65,final_total_AGB_gross_forest,149880048.0,74940024.0
65,final_total_AGB_net_forest,91680064.0,45840032.0
65,final_total_AGB_gross_minus_net_forest,58199984.0,29099992.0
65,final_total_AGB_agroforestry,57718964.0,28859482.0
65,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
65,final_total_AGB_gross_disturbed_forest,19534420.0,9767210.0
65,final_total_AGB_net_disturbed_forest,19067348.0,9767210.0
65,final_total_AGB_gross_minus_net_disturbed_forest,467072.0,0.0
65,final_total_AGB_gross_undisturbed_forest,72626664.0,36313332.0
65,final_total_AGB_net_undisturbed_forest,72612720.0,36306360.0
65,final_total_AGB_gross_minus_net_undisturbed_forest,13944.0,6972.0
66,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
66,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
66,final_total_AGB_gross_forest,151220880.0,75610440.0
66,final_total_AGB_net_forest,92568432.0,46284216.0
66,final_total_AGB_gross_minus_net_forest,58652448.0,29326224.0
66,final_total_AGB_agroforestry,58134308.0,29067154.0
66,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
66,final_total_AGB_gross_disturbed_forest,19552860.0,9776430.0
66,final_total_AGB_net_disturbed_forest,19048846.0,9776430.0
66,final_total_AGB_gross_minus_net_disturbed_forest,504014.0,0.0
66,final_total_AGB_gross_undisturbed_forest,73533720.0,36766860.0
66,final_total_AGB_net_undisturbed_forest,73519584.0,36759792.0
66,final_total_AGB_gross_minus_net_undisturbed_forest,14136.0,7068.0
