time_step,class,pixels,percentage
18,gross_minus_net_disturbed_forest,3279,0.2
18,gross_minus_net_undisturbed_forest,71,0.0
19,gross_forest_all_forest_types,1058303,63.05
19,net_forest_total_disturbed_undisturbed,732078,43.62
19,gross_disturbed_forest,389933,23.23
19,gross_undisturbed_forest,348696,20.77
19,net_disturbed_forest,383453,22.85
19,net_undisturbed_forest,348625,20.77
19,gross_minus_net_disturbed_forest,6480,0.39
19,gross_minus_net_undisturbed_forest,71,0.0
20,gross_forest_all_forest_types,1060971,63.21
20,net_forest_total_disturbed_undisturbed,729582,43.47
20,gross_disturbed_forest,390690,23.28
20,gross_undisturbed_forest,348696,20.77
20,net_disturbed_forest,380957,22.7
20,net_undisturbed_forest,348625,20.77
20,gross_minus_net_disturbed_forest,9733,0.58
20,gross_minus_net_undisturbed_forest,71,0.0
21,gross_forest_all_forest_types,1062104,63.28
21,net_forest_total_disturbed_undisturbed,725555,43.23
21,gross_disturbed_forest,389964,23.23
21,gross_undisturbed_forest,348696,20.77
21,net_disturbed_forest,376930,22.46
21,net_undisturbed_forest,348625,20.77
21,gross_minus_net_disturbed_forest,13034,0.78
21,gross_minus_net_undisturbed_forest,71,0.0
22,gross_forest_all_forest_types,1062675,63.31
22,net_forest_total_disturbed_undisturbed,721036,42.96
22,gross_disturbed_forest,388661,23.16
22,gross_undisturbed_forest,348695,20.77
22,net_disturbed_forest,372412,22.19
22,net_undisturbed_forest,348624,20.77
22,gross_minus_net_disturbed_forest,16249,0.97
22,gross_minus_net_undisturbed_forest,71,0.0
23,gross_forest_all_forest_types,1062759,63.32
23,net_forest_total_disturbed_undisturbed,716545,42.69
23,gross_disturbed_forest,386811,23.05
23,gross_undisturbed_forest,348684,20.77
23,net_disturbed_forest,367932,21.92
23,net_undisturbed_forest,348613,20.77
23,gross_minus_net_disturbed_forest,18879,1.12
23,gross_minus_net_undisturbed_forest,71,0.0
24,gross_forest_all_forest_types,1062767,63.32
24,net_forest_total_disturbed_undisturbed,719318,42.86
24,gross_disturbed_forest,384925,22.93
24,gross_undisturbed_forest,348683,20.77
24,net_disturbed_forest,370706,22.09
24,net_undisturbed_forest,348612,20.77
24,gross_minus_net_disturbed_forest,14219,0.85
24,gross_minus_net_undisturbed_forest,71,0.0
25,gross_forest_all_forest_types,1064123,63.4
25,net_forest_total_disturbed_undisturbed,720333,42.92
25,gross_disturbed_forest,384374,22.9
25,gross_undisturbed_forest,348681,20.77
25,net_disturbed_forest,371723,22.15
25,net_undisturbed_forest,348610,20.77
25,gross_minus_net_disturbed_forest,12651,0.75
25,gross_minus_net_undisturbed_forest,71,0.0
26,gross_forest_all_forest_types,1066686,63.55
26,net_forest_total_disturbed_undisturbed,722058,43.02
26,gross_disturbed_forest,385021,22.94
26,gross_undisturbed_forest,348681,20.77
26,net_disturbed_forest,373448,22.25
26,net_undisturbed_forest,348610,20.77
26,gross_minus_net_disturbed_forest,11573,0.69
26,gross_minus_net_undisturbed_forest,71,0.0
27,gross_forest_all_forest_types,1068801,63.68
27,net_forest_total_disturbed_undisturbed,722978,43.07
27,gross_disturbed_forest,385138,22.95
27,gross_undisturbed_forest,348681,20.77
27,net_disturbed_forest,374368,22.3
27,net_undisturbed_forest,348610,20.77
27,gross_minus_net_disturbed_forest,10770,0.64
27,gross_minus_net_undisturbed_forest,71,0.0
28,gross_forest_all_forest_types,1068907,63.68
28,net_forest_total_disturbed_undisturbed,722630,43.05
28,gross_disturbed_forest,383301,22.84
28,gross_undisturbed_forest,348680,20.77
28,net_disturbed_forest,374021,22.28
28,net_undisturbed_forest,348609,20.77
28,gross_minus_net_disturbed_forest,9280,0.55
28,gross_minus_net_undisturbed_forest,71,0.0
29,gross_forest_all_forest_types,1068998,63.69
29,net_forest_total_disturbed_undisturbed,722250,43.03
29,gross_disturbed_forest,381439,22.73
29,gross_undisturbed_forest,348677,20.77
29,net_disturbed_forest,373644,22.26
29,net_undisturbed_forest,348606,20.77
29,gross_minus_net_disturbed_forest,7795,0.46
29,gross_minus_net_undisturbed_forest,71,0.0
30,gross_forest_all_forest_types,1068911,63.68
30,net_forest_total_disturbed_undisturbed,722379,43.04
30,gross_disturbed_forest,379318,22.6
30,gross_undisturbed_forest,348676,20.77
30,net_disturbed_forest,373774,22.27
30,net_undisturbed_forest,348605,20.77
30,gross_minus_net_disturbed_forest,5544,0.33
30,gross_minus_net_undisturbed_forest,71,0.0
31,gross_forest_all_forest_types,1068513,63.66
31,net_forest_total_disturbed_undisturbed,720092,42.9
31,gross_disturbed_forest,376942,22.46
31,gross_undisturbed_forest,348671,20.77
31,net_disturbed_forest,371492,22.13
31,net_undisturbed_forest,348600,20.77
31,gross_minus_net_disturbed_forest,5450,0.32
31,gross_minus_net_undisturbed_forest,71,0.0
32,gross_forest_all_forest_types,1068814,63.68
32,net_forest_total_disturbed_undisturbed,716509,42.69
32,gross_disturbed_forest,375253,22.36
32,gross_undisturbed_forest,348668,20.77
32,net_disturbed_forest,367912,21.92
32,net_undisturbed_forest,348597,20.77
32,gross_minus_net_disturbed_forest,7341,0.44
32,gross_minus_net_undisturbed_forest,71,0.0
33,gross_forest_all_forest_types,1069340,63.71
33,net_forest_total_disturbed_undisturbed,712204,42.43
33,gross_disturbed_forest,373964,22.28
33,gross_undisturbed_forest,348480,20.76
33,net_disturbed_forest,363795,21.67
33,net_undisturbed_forest,348409,20.76
33,gross_minus_net_disturbed_forest,10169,0.61
33,gross_minus_net_undisturbed_forest,71,0.0
34,gross_forest_all_forest_types,1072852,63.92
34,net_forest_total_disturbed_undisturbed,712492,42.45
34,gross_disturbed_forest,375389,22.36
34,gross_undisturbed_forest,348475,20.76
34,net_disturbed_forest,364088,21.69
34,net_undisturbed_forest,348404,20.76
34,gross_minus_net_disturbed_forest,11301,0.67
34,gross_minus_net_undisturbed_forest,71,0.0
35,gross_forest_all_forest_types,1074767,64.03
35,net_forest_total_disturbed_undisturbed,712803,42.47
35,gross_disturbed_forest,375274,22.36
35,gross_undisturbed_forest,348473,20.76
35,net_disturbed_forest,364401,21.71
35,net_undisturbed_forest,348402,20.76
35,gross_minus_net_disturbed_forest,10873,0.65
35,gross_minus_net_undisturbed_forest,71,0.0
36,gross_forest_all_forest_types,1074258,64.0
36,net_forest_total_disturbed_undisturbed,711716,42.4
36,gross_disturbed_forest,372728,22.21
36,gross_undisturbed_forest,348465,20.76
36,net_disturbed_forest,363322,21.65
36,net_undisturbed_forest,348394,20.76
36,gross_minus_net_disturbed_forest,9406,0.56
36,gross_minus_net_undisturbed_forest,71,0.0
37,gross_forest_all_forest_types,1071772,63.85
37,net_forest_total_disturbed_undisturbed,708758,42.23
37,gross_disturbed_forest,368126,21.93
37,gross_undisturbed_forest,348451,20.76
37,net_disturbed_forest,360378,21.47
37,net_undisturbed_forest,348380,20.76
37,gross_minus_net_disturbed_forest,7748,0.46
37,gross_minus_net_undisturbed_forest,71,0.0
38,gross_forest_all_forest_types,1068656,63.67
